gene,score
3314,0
3315,-6
3316,-3
3317,0
3318,-8
3319,-1
3320,-1
3321,-9
3322,-3
3324,-2
3325,-3
3327,0
3328,-3
3329,1
3331,-1
3332,0
3333,-1
3334,-5
3335,-2
3336,0
3337,-2
3338,-4
3339,0
3340,-5
3341,-10
3342,-1
3345,0
3346,0
3347,-2
3348,4
3349,1
3350,-5
3351,0
3352,-3
3353,-6
3354,-1
3355,1
3356,-2
3357,-1
3358,1
3359,-2
3360,-1
3361,-2
3362,-2
3363,-2
3364,0
3365,-2
3368,-2
3369,-4
3370,0
3371,-1
3372,-3
3373,0
3374,-7
3376,-2
3378,-10
3379,0
3380,0
3381,-1
3382,-4
3383,0
3384,-5
3385,-1
3386,-1
3387,-2
3390,-2
3391,-5
3393,-1
3394,1
3397,0
3399,-2
3400,-2
3401,-1
3402,-12
3404,-6
3405,-4
3406,0
3407,-4
3408,0
3409,-2
3410,-5
3411,0
3413,-1
3414,1
3415,-2
3416,0
3417,-2
3418,2
3419,-6
3420,-1
3421,-1
3422,-1
3424,0
3425,-3
3426,-3
3427,-13
3428,-1
3429,-1
3430,0
3431,-9
3432,-1
3433,1
3435,0
3436,-9
3437,-3
3438,1
3439,2
3440,0
3441,1
3442,-4
3443,-1
3444,-2
3445,0
3448,-2
3449,-3
3450,-4
3451,-4
3452,0
3453,-1
3455,-1
3456,-4
3457,0
3458,-2
3459,-9
3461,1
3463,1
3465,-3
3468,-1
3469,-1
3470,2
3471,-3
3472,-4
3473,1
3474,-7
3475,2
3476,-3
3478,1
3480,0
3481,-3
3482,0
3483,-2
3484,-3
3485,1
3486,-2
3487,1
3489,0
3490,-2
3491,0
3492,-1
3493,-1
3494,1
3496,0
3497,0
3498,-4
3499,-1
3500,-1
3501,-3
3502,-2
3503,1
3504,-1
3505,0
3506,1
3507,8
3508,-1
3509,0
3510,-7
3511,0
3512,-8
3513,-2
3514,1
3515,2
3516,-3
3517,-2
3519,-2
3520,0
3522,0
3523,-4
3524,-2
3525,-1
3526,-1
3529,-3
3532,-2
3534,-2
3535,0
3537,-1
3538,2
3539,2
3540,1
3541,-1
3542,-3
3543,0
3544,-2
3545,-1
3546,0
3547,-3
3548,-6
3549,0
3550,-8
3551,0
3552,0
3553,-2
3554,0
3555,-3
3556,2
3557,-1
3558,-3
3559,-16
3560,-2
3561,0
3562,-5
3563,-1
3564,-6
3565,-3
3566,0
3567,0
3568,-2
3569,-1
3570,0
3571,-1
3572,-2
3573,-1
3574,-1
3575,-6
3576,-4
3577,-4
3579,0
3580,0
3581,0
3582,-2
3583,-3
3584,-2
3585,2
3586,-3
3587,-4
3588,4
3589,-1
3590,-1
3591,1
3592,-4
3593,-1
3594,-1
3595,-2
3596,-5
3597,-2
3598,-5
3599,-2
3600,0
3602,-2
3603,0
3604,-2
3605,-3
3606,0
3607,1
3608,2
3609,-4
3610,0
3611,-3
3612,-1
3613,0
3614,-3
3615,0
3616,-1
3617,-5
3618,-1
3619,-4
3620,0
3621,-4
3622,-8
3623,-1
3624,-2
3625,-4
3626,-1
3627,0
3628,0
3629,-2
3630,-1
3631,1
3633,-5
3634,-5
3635,0
3636,0
3637,0
3638,-6
3639,-1
3640,2
3642,-4
3643,0
3645,1
3646,-2
3647,-2
3648,-1
3649,0
3650,1
3651,0
3652,-1
3654,-1
3655,-3
3656,4
3657,-8
3659,-3
3660,-2
3661,-1
3662,-6
3663,-3
3664,0
3665,0
3666,0
3667,0
3668,2
3669,-1
3670,-16
3671,-1
3673,-1
3674,-4
3675,-3
3676,0
3677,-1
3678,2
3679,0
3680,-4
3681,1
3682,1
3683,0
3684,1
3685,-7
3686,-2
3687,-7
3688,-2
3689,-2
3690,-1
3692,-2
3693,-1
3694,-2
3695,1
3696,7
3698,-4
3699,-1
3700,0
3701,-1
3702,0
3703,-3
3704,-3
3705,0
3706,0
3707,-2
3708,-1
3709,-1
3710,-4
3711,-2
3713,-5
3714,-5
3716,-1
3717,1
3720,-1
3721,2
3723,-7
3724,-4
3725,-1
3726,1
3727,-1
3728,0
3729,-5
3730,-7
3731,4
3732,0
3733,-7
3734,-1
3735,-2
3736,-2
3737,0
3738,-1
3739,-2
3741,-4
3742,-7
3743,-6
3744,3
3745,-6
3746,-2
3747,-1
3748,0
3749,-1
3750,0
3752,5
3753,1
3754,0
3755,2
3756,-1
3757,-1
3758,0
3759,0
3760,0
3761,-2
3762,-6
3763,0
3764,-5
3765,-6
3766,-6
3767,-1
3768,6
3769,2
3770,2
3771,0
3772,-3
3773,-3
3774,3
3775,-11
3776,0
3778,-1
3779,-4
3780,0
3781,0
3782,0
3783,1
3784,0
3786,0
3788,-2
3789,1
3790,0
3791,0
3792,-4
3793,-3
3794,1
3796,-1
3797,0
3799,-3
3800,0
3801,-1
3802,-4
3803,-3
3804,0
3805,-2
3806,-6
3807,0
3808,-2
3809,-3
3810,-10
3811,3
3812,-1
3813,-1
3815,-1
3816,2
3817,-1
3818,0
3821,-1
3823,-5
3824,-2
3826,1
3827,-1
3828,-2
3829,2
3830,0
3831,-9
3832,1
3833,-1
3834,-1
3835,0
3836,-1
3837,-2
3838,-4
3839,-1
3840,2
3841,-2
3843,0
3844,-1
3846,0
3847,0
3848,0
3849,-2
3850,0
3851,1
3852,-1
3853,-2
3854,-10
3856,0
3857,-1
3858,-3
3859,-3
3860,-1
3861,0
3862,0
3863,-1
3864,0
3865,0
3866,-5
3867,0
3868,-24
3869,-2
3870,-2
3873,0
3874,0
3875,-3
3876,-3
3877,0
3878,-1
3879,-3
3881,-1
3882,-1
3884,0
3885,-1
3886,0
3887,-4
3889,-2
3892,0
3893,0
3894,-10
3895,-3
3896,0
3897,0
3898,-2
3899,-2
3900,-3
3902,11
3903,-3
3904,-3
3905,3
3906,-1
3907,-3
3908,1
3909,0
3911,-4
3912,3
3913,6
3914,-3
3915,-2
3917,-1
3919,3
3920,-4
3921,3
3922,-4
3924,-3
3925,0
3926,1
3928,-1
3929,-5
3930,3
3931,-3
3932,-3
3933,0
3934,-1
3935,-6
3936,2
3937,0
3938,-10
3939,0
3940,-12
3941,-6
3942,1
3943,-1
3944,-1
3945,0
3946,0
3947,2
3949,1
3950,5
3951,-2
3952,3
3954,3
3955,-1
3956,1
3959,-3
3960,-2
3961,0
3962,5
3963,-1
3964,-7
3965,0
3966,1
3967,1
3968,-4
3969,2
3970,2
3972,-2
3973,0
3974,1
3975,-2
3977,-1
3978,-1
3979,0
3980,0
3981,-2
3982,-6
3983,0
3984,-1
3985,-5
3986,-3
3987,-1
3988,0
3989,1
3990,-2
3991,-1
3992,0
3993,0
3994,-5
3995,0
3996,-7
3997,0
3998,-6
3999,-1
4000,0
4001,-9
4002,4
4003,0
4004,-2
4005,2
4007,1
4008,4
4009,-2
4010,0
4011,1
4012,-5
4013,-4
4014,-2
4015,-5
4016,-3
4017,1
4018,-1
4019,-2
4020,4
4021,1
4022,1
4023,-1
4024,-4
4025,0
4026,-3
4027,-2
4028,0
4029,-3
4031,-2
4032,1
4033,-19
4034,-2
4035,1
4036,-4
4037,-1
4038,-2
4039,-6
4041,-2
4043,-2
4045,-4
4046,-7
4047,0
4048,-3
4049,-4
4050,-2
4051,-3
4052,-2
4053,-1
4054,-4
4055,-3
4056,1
4057,-1
4058,-8
4061,0
4062,1
4063,-1
4064,-1
4065,3
4067,-6
4069,-1
4070,1
4071,-2
4072,-3
4073,-3
4075,-4
4076,-1
4077,3
4078,1
4079,3
4080,-2
4081,-4
4082,0
4083,1
4084,0
4085,-1
4086,0
4087,-1
4088,-7
4089,-2
4090,1
4091,-4
4093,-1
4094,-2
4095,-2
4096,2
4097,1
4098,-1
4100,-9
4101,0
4102,-5
4103,1
4104,-1
4106,-2
4107,0
4108,-1
4109,-2
ORTHOMCL10000,0
ORTHOMCL10002,0
ORTHOMCL10003,0
ORTHOMCL10013,0
ORTHOMCL10019,0
ORTHOMCL10021,0
ORTHOMCL10022,0
ORTHOMCL10029,0
ORTHOMCL10030,0
ORTHOMCL10035,0
ORTHOMCL10040,0
ORTHOMCL10047,0
ORTHOMCL10058,0
ORTHOMCL1006,0
ORTHOMCL10076,0
ORTHOMCL10078,0
ORTHOMCL1008,0
ORTHOMCL10083,0
ORTHOMCL10097,0
ORTHOMCL10099,0
ORTHOMCL10102,0
ORTHOMCL10108,0
ORTHOMCL10111,0
ORTHOMCL10124,0
ORTHOMCL1013,0
ORTHOMCL10141,0
ORTHOMCL10146,0
ORTHOMCL10147,0
ORTHOMCL10148,0
ORTHOMCL10150,0
ORTHOMCL10152,0
ORTHOMCL10158,0
ORTHOMCL10160,0
ORTHOMCL10170,0
ORTHOMCL10176,0
ORTHOMCL10192,0
ORTHOMCL10194,0
ORTHOMCL10198,0
ORTHOMCL10203,0
ORTHOMCL10209,0
ORTHOMCL10212,0
ORTHOMCL10214,0
ORTHOMCL10217,0
ORTHOMCL10219,0
ORTHOMCL10220,0
ORTHOMCL10221,0
ORTHOMCL10223,0
ORTHOMCL10224,0
ORTHOMCL10225,0
ORTHOMCL10228,0
ORTHOMCL10229,0
ORTHOMCL10231,0
ORTHOMCL10232,0
ORTHOMCL10233,0
ORTHOMCL10234,0
ORTHOMCL10236,0
ORTHOMCL10237,0
ORTHOMCL1024,0
ORTHOMCL10240,0
ORTHOMCL10241,0
ORTHOMCL10242,0
ORTHOMCL10243,0
ORTHOMCL10244,0
ORTHOMCL10249,0
ORTHOMCL1025,0
ORTHOMCL10252,0
ORTHOMCL10253,0
ORTHOMCL10256,0
ORTHOMCL10259,0
ORTHOMCL1026,0
ORTHOMCL10265,0
ORTHOMCL10267,0
ORTHOMCL10268,0
ORTHOMCL10269,0
ORTHOMCL10270,0
ORTHOMCL10278,0
ORTHOMCL10279,0
ORTHOMCL10280,0
ORTHOMCL10283,0
ORTHOMCL10285,0
ORTHOMCL10287,0
ORTHOMCL10288,0
ORTHOMCL10292,0
ORTHOMCL10293,0
ORTHOMCL10301,0
ORTHOMCL10302,0
ORTHOMCL10306,0
ORTHOMCL10310,0
ORTHOMCL10318,0
ORTHOMCL10319,0
ORTHOMCL10320,0
ORTHOMCL10323,0
ORTHOMCL10324,0
ORTHOMCL10330,0
ORTHOMCL10334,0
ORTHOMCL10335,0
ORTHOMCL10336,0
ORTHOMCL10337,0
ORTHOMCL10344,0
ORTHOMCL10345,0
ORTHOMCL10355,0
ORTHOMCL10356,0
ORTHOMCL10358,0
ORTHOMCL10361,0
ORTHOMCL10362,0
ORTHOMCL10364,0
ORTHOMCL10371,0
ORTHOMCL10373,0
ORTHOMCL10377,0
ORTHOMCL10381,0
ORTHOMCL10382,0
ORTHOMCL10385,0
ORTHOMCL10389,0
ORTHOMCL10390,0
ORTHOMCL10393,0
ORTHOMCL10398,0
ORTHOMCL10399,0
ORTHOMCL10408,0
ORTHOMCL10412,0
ORTHOMCL10415,0
ORTHOMCL10417,0
ORTHOMCL10419,0
ORTHOMCL10420,0
ORTHOMCL10423,0
ORTHOMCL10424,0
ORTHOMCL10427,0
ORTHOMCL10428,0
ORTHOMCL10434,0
ORTHOMCL10437,0
ORTHOMCL10438,0
ORTHOMCL1044,0
ORTHOMCL10440,0
ORTHOMCL10441,0
ORTHOMCL10444,0
ORTHOMCL10454,0
ORTHOMCL10457,0
ORTHOMCL10462,0
ORTHOMCL10463,0
ORTHOMCL10466,0
ORTHOMCL10468,0
ORTHOMCL10469,0
ORTHOMCL10472,0
ORTHOMCL10478,0
ORTHOMCL10482,0
ORTHOMCL10483,0
ORTHOMCL10485,0
ORTHOMCL10486,0
ORTHOMCL10487,0
ORTHOMCL10488,0
ORTHOMCL10492,0
ORTHOMCL10493,0
ORTHOMCL10494,0
ORTHOMCL10496,0
ORTHOMCL10499,0
ORTHOMCL1050,0
ORTHOMCL10500,0
ORTHOMCL10501,0
ORTHOMCL10502,0
ORTHOMCL10506,0
ORTHOMCL10507,0
ORTHOMCL10510,0
ORTHOMCL10512,0
ORTHOMCL10513,0
ORTHOMCL10516,0
ORTHOMCL10518,0
ORTHOMCL10519,0
ORTHOMCL10520,0
ORTHOMCL10523,0
ORTHOMCL10526,0
ORTHOMCL10532,0
ORTHOMCL1054,0
ORTHOMCL10540,0
ORTHOMCL10546,0
ORTHOMCL10547,0
ORTHOMCL10549,0
ORTHOMCL1055,0
ORTHOMCL10552,0
ORTHOMCL10553,0
ORTHOMCL10554,0
ORTHOMCL10564,0
ORTHOMCL10565,0
ORTHOMCL10566,0
ORTHOMCL10567,0
ORTHOMCL10569,0
ORTHOMCL10575,0
ORTHOMCL10576,0
ORTHOMCL10578,0
ORTHOMCL10579,0
ORTHOMCL10585,0
ORTHOMCL10586,0
ORTHOMCL10593,0
ORTHOMCL10595,0
ORTHOMCL10596,0
ORTHOMCL1060,0
ORTHOMCL10600,0
ORTHOMCL10602,0
ORTHOMCL10607,0
ORTHOMCL10611,0
ORTHOMCL10612,0
ORTHOMCL10613,0
ORTHOMCL10617,0
ORTHOMCL10618,0
ORTHOMCL10622,0
ORTHOMCL10625,0
ORTHOMCL1063,0
ORTHOMCL10631,0
ORTHOMCL10635,0
ORTHOMCL10640,0
ORTHOMCL10642,0
ORTHOMCL10647,0
ORTHOMCL10648,0
ORTHOMCL10650,0
ORTHOMCL10652,0
ORTHOMCL10653,0
ORTHOMCL10654,0
ORTHOMCL10659,0
ORTHOMCL10663,0
ORTHOMCL10668,0
ORTHOMCL10670,0
ORTHOMCL10671,0
ORTHOMCL10677,0
ORTHOMCL10679,0
ORTHOMCL10680,0
ORTHOMCL10682,0
ORTHOMCL10685,0
ORTHOMCL10691,0
ORTHOMCL10692,0
ORTHOMCL10695,0
ORTHOMCL10696,0
ORTHOMCL10698,0
ORTHOMCL10701,0
ORTHOMCL10704,0
ORTHOMCL10706,0
ORTHOMCL10707,0
ORTHOMCL10711,0
ORTHOMCL10721,0
ORTHOMCL10722,0
ORTHOMCL10724,0
ORTHOMCL10726,0
ORTHOMCL10727,0
ORTHOMCL10728,0
ORTHOMCL10729,0
ORTHOMCL10730,0
ORTHOMCL10731,0
ORTHOMCL10732,0
ORTHOMCL10733,0
ORTHOMCL10736,0
ORTHOMCL10739,0
ORTHOMCL10740,0
ORTHOMCL10743,0
ORTHOMCL10745,0
ORTHOMCL10747,0
ORTHOMCL10748,0
ORTHOMCL1075,0
ORTHOMCL10755,0
ORTHOMCL10757,0
ORTHOMCL10758,0
ORTHOMCL10762,0
ORTHOMCL10765,0
ORTHOMCL10768,0
ORTHOMCL10769,0
ORTHOMCL1077,0
ORTHOMCL10770,0
ORTHOMCL10771,0
ORTHOMCL10773,0
ORTHOMCL10776,0
ORTHOMCL10780,0
ORTHOMCL10787,0
ORTHOMCL10797,0
ORTHOMCL10800,0
ORTHOMCL10804,0
ORTHOMCL10808,0
ORTHOMCL10809,0
ORTHOMCL10811,0
ORTHOMCL10812,0
ORTHOMCL10813,0
ORTHOMCL10814,0
ORTHOMCL10815,0
ORTHOMCL10817,0
ORTHOMCL10818,0
ORTHOMCL10819,0
ORTHOMCL10821,0
ORTHOMCL10822,0
ORTHOMCL10823,0
ORTHOMCL10825,0
ORTHOMCL10828,0
ORTHOMCL10831,0
ORTHOMCL10835,0
ORTHOMCL10839,0
ORTHOMCL10841,0
ORTHOMCL10843,0
ORTHOMCL10848,0
ORTHOMCL10850,0
ORTHOMCL10851,0
ORTHOMCL10854,0
ORTHOMCL10855,0
ORTHOMCL10857,0
ORTHOMCL10858,0
ORTHOMCL10859,0
ORTHOMCL10860,0
ORTHOMCL10862,0
ORTHOMCL10868,0
ORTHOMCL10869,0
ORTHOMCL10876,0
ORTHOMCL10878,0
ORTHOMCL10885,0
ORTHOMCL10889,0
ORTHOMCL10892,0
ORTHOMCL10894,0
ORTHOMCL10896,0
ORTHOMCL1090,0
ORTHOMCL10900,0
ORTHOMCL10901,0
ORTHOMCL10905,0
ORTHOMCL10914,0
ORTHOMCL10920,0
ORTHOMCL10921,0
ORTHOMCL10923,0
ORTHOMCL10927,0
ORTHOMCL10929,0
ORTHOMCL10931,0
ORTHOMCL10932,0
ORTHOMCL10933,0
ORTHOMCL10934,0
ORTHOMCL10936,0
ORTHOMCL10937,0
ORTHOMCL10938,0
ORTHOMCL10940,0
ORTHOMCL10944,0
ORTHOMCL10948,0
ORTHOMCL10952,0
ORTHOMCL10955,0
ORTHOMCL10957,0
ORTHOMCL10958,0
ORTHOMCL10960,0
ORTHOMCL10961,0
ORTHOMCL10964,0
ORTHOMCL10965,0
ORTHOMCL10966,0
ORTHOMCL10970,0
ORTHOMCL10973,0
ORTHOMCL10975,0
ORTHOMCL10978,0
ORTHOMCL10979,0
ORTHOMCL10980,0
ORTHOMCL10988,0
ORTHOMCL10990,0
ORTHOMCL10993,0
ORTHOMCL10997,0
ORTHOMCL10999,0
ORTHOMCL11018,0
ORTHOMCL1102,0
ORTHOMCL11030,0
ORTHOMCL11032,0
ORTHOMCL11037,0
ORTHOMCL11039,0
ORTHOMCL11041,0
ORTHOMCL11054,0
ORTHOMCL11055,0
ORTHOMCL11057,0
ORTHOMCL11061,0
ORTHOMCL11063,0
ORTHOMCL11066,0
ORTHOMCL11067,0
ORTHOMCL11068,0
ORTHOMCL11072,0
ORTHOMCL11080,0
ORTHOMCL11081,0
ORTHOMCL11084,0
ORTHOMCL11085,0
ORTHOMCL11097,0
ORTHOMCL11101,0
ORTHOMCL11110,0
ORTHOMCL11114,0
ORTHOMCL11115,0
ORTHOMCL11118,0
ORTHOMCL11119,0
ORTHOMCL11128,0
ORTHOMCL11130,0
ORTHOMCL11138,0
ORTHOMCL11142,0
ORTHOMCL11145,0
ORTHOMCL11146,0
ORTHOMCL11149,0
ORTHOMCL11150,0
ORTHOMCL11151,0
ORTHOMCL11154,0
ORTHOMCL11159,0
ORTHOMCL11160,0
ORTHOMCL11163,0
ORTHOMCL11170,0
ORTHOMCL11174,0
ORTHOMCL11177,0
ORTHOMCL11179,0
ORTHOMCL11196,0
ORTHOMCL11203,0
ORTHOMCL11206,0
ORTHOMCL11208,0
ORTHOMCL11210,0
ORTHOMCL11213,0
ORTHOMCL11221,0
ORTHOMCL11226,0
ORTHOMCL11236,0
ORTHOMCL11238,0
ORTHOMCL11241,0
ORTHOMCL11242,0
ORTHOMCL11243,0
ORTHOMCL11246,0
ORTHOMCL11249,0
ORTHOMCL11257,0
ORTHOMCL11260,0
ORTHOMCL11262,0
ORTHOMCL11263,0
ORTHOMCL11264,0
ORTHOMCL11267,0
ORTHOMCL11269,0
ORTHOMCL11271,0
ORTHOMCL11273,0
ORTHOMCL11276,0
ORTHOMCL11279,0
ORTHOMCL11282,0
ORTHOMCL11287,0
ORTHOMCL11289,0
ORTHOMCL1129,0
ORTHOMCL11291,0
ORTHOMCL11292,0
ORTHOMCL11294,0
ORTHOMCL11297,0
ORTHOMCL11298,0
ORTHOMCL11309,0
ORTHOMCL11310,0
ORTHOMCL11311,0
ORTHOMCL11316,0
ORTHOMCL11318,0
ORTHOMCL11321,0
ORTHOMCL11325,0
ORTHOMCL11331,0
ORTHOMCL11334,0
ORTHOMCL11340,0
ORTHOMCL11345,0
ORTHOMCL11351,0
ORTHOMCL11353,0
ORTHOMCL11356,0
ORTHOMCL11366,0
ORTHOMCL11373,0
ORTHOMCL11378,0
ORTHOMCL11380,0
ORTHOMCL11384,0
ORTHOMCL11387,0
ORTHOMCL11397,0
ORTHOMCL11399,0
ORTHOMCL11408,0
ORTHOMCL11410,0
ORTHOMCL11411,0
ORTHOMCL11412,0
ORTHOMCL11416,0
ORTHOMCL11421,0
ORTHOMCL11423,0
ORTHOMCL11426,0
ORTHOMCL11431,0
ORTHOMCL11433,0
ORTHOMCL11437,0
ORTHOMCL11441,0
ORTHOMCL1146,0
ORTHOMCL11462,0
ORTHOMCL11465,0
ORTHOMCL11466,0
ORTHOMCL11470,0
ORTHOMCL11475,0
ORTHOMCL11482,0
ORTHOMCL11484,0
ORTHOMCL11487,0
ORTHOMCL11489,0
ORTHOMCL11491,0
ORTHOMCL11493,0
ORTHOMCL11495,0
ORTHOMCL11498,0
ORTHOMCL11500,0
ORTHOMCL11507,0
ORTHOMCL11508,0
ORTHOMCL1151,0
ORTHOMCL11513,0
ORTHOMCL11514,0
ORTHOMCL11516,0
ORTHOMCL11519,0
ORTHOMCL11521,0
ORTHOMCL11523,0
ORTHOMCL11528,0
ORTHOMCL11532,0
ORTHOMCL11534,0
ORTHOMCL11535,0
ORTHOMCL11536,0
ORTHOMCL11537,0
ORTHOMCL11538,0
ORTHOMCL1154,0
ORTHOMCL11540,0
ORTHOMCL11543,0
ORTHOMCL11547,0
ORTHOMCL11551,0
ORTHOMCL11556,0
ORTHOMCL11562,0
ORTHOMCL11563,0
ORTHOMCL11565,0
ORTHOMCL11566,0
ORTHOMCL11567,0
ORTHOMCL1157,0
ORTHOMCL11571,0
ORTHOMCL11572,0
ORTHOMCL11573,0
ORTHOMCL11574,0
ORTHOMCL11575,0
ORTHOMCL11578,0
ORTHOMCL11580,0
ORTHOMCL11584,0
ORTHOMCL11588,0
ORTHOMCL11591,0
ORTHOMCL11599,0
ORTHOMCL11602,0
ORTHOMCL11603,0
ORTHOMCL11605,0
ORTHOMCL11617,0
ORTHOMCL11620,0
ORTHOMCL11622,0
ORTHOMCL11623,0
ORTHOMCL11626,0
ORTHOMCL11633,0
ORTHOMCL11635,0
ORTHOMCL11644,0
ORTHOMCL11649,0
ORTHOMCL11652,0
ORTHOMCL11657,0
ORTHOMCL1166,0
ORTHOMCL11662,0
ORTHOMCL11664,0
ORTHOMCL11665,0
ORTHOMCL1167,0
ORTHOMCL11672,0
ORTHOMCL11677,0
ORTHOMCL11679,0
ORTHOMCL11681,0
ORTHOMCL11683,0
ORTHOMCL11686,0
ORTHOMCL11688,0
ORTHOMCL11689,0
ORTHOMCL11692,0
ORTHOMCL11697,0
ORTHOMCL11700,0
ORTHOMCL11703,0
ORTHOMCL11706,0
ORTHOMCL1171,0
ORTHOMCL11710,0
ORTHOMCL11712,0
ORTHOMCL11713,0
ORTHOMCL11714,0
ORTHOMCL11716,0
ORTHOMCL11717,0
ORTHOMCL11718,0
ORTHOMCL11722,0
ORTHOMCL11725,0
ORTHOMCL11727,0
ORTHOMCL11728,0
ORTHOMCL11732,0
ORTHOMCL11734,0
ORTHOMCL11735,0
ORTHOMCL11737,0
ORTHOMCL11740,0
ORTHOMCL11742,0
ORTHOMCL11744,0
ORTHOMCL11745,0
ORTHOMCL11749,0
ORTHOMCL11750,0
ORTHOMCL11753,0
ORTHOMCL11754,0
ORTHOMCL11757,0
ORTHOMCL11759,0
ORTHOMCL1176,0
ORTHOMCL11760,0
ORTHOMCL11762,0
ORTHOMCL11764,0
ORTHOMCL11769,0
ORTHOMCL11771,0
ORTHOMCL11774,0
ORTHOMCL11775,0
ORTHOMCL11777,0
ORTHOMCL11778,0
ORTHOMCL11784,0
ORTHOMCL11786,0
ORTHOMCL11788,0
ORTHOMCL11789,0
ORTHOMCL11798,0
ORTHOMCL11799,0
ORTHOMCL11803,0
ORTHOMCL11805,0
ORTHOMCL11806,0
ORTHOMCL11815,0
ORTHOMCL11818,0
ORTHOMCL11822,0
ORTHOMCL11832,0
ORTHOMCL11833,0
ORTHOMCL11835,0
ORTHOMCL11836,0
ORTHOMCL11837,0
ORTHOMCL11838,0
ORTHOMCL11839,0
ORTHOMCL11842,0
ORTHOMCL1185,0
ORTHOMCL11850,0
ORTHOMCL11851,0
ORTHOMCL11852,0
ORTHOMCL11855,0
ORTHOMCL11856,0
ORTHOMCL11857,0
ORTHOMCL11859,0
ORTHOMCL1186,0
ORTHOMCL11863,0
ORTHOMCL11867,0
ORTHOMCL11868,0
ORTHOMCL11869,0
ORTHOMCL11870,0
ORTHOMCL11872,0
ORTHOMCL11873,0
ORTHOMCL11874,0
ORTHOMCL11876,0
ORTHOMCL11877,0
ORTHOMCL11881,0
ORTHOMCL11882,0
ORTHOMCL11886,0
ORTHOMCL11887,0
ORTHOMCL11893,0
ORTHOMCL11896,0
ORTHOMCL11897,0
ORTHOMCL11900,0
ORTHOMCL11901,0
ORTHOMCL11903,0
ORTHOMCL11908,0
ORTHOMCL11909,0
ORTHOMCL1191,0
ORTHOMCL11912,0
ORTHOMCL11914,0
ORTHOMCL11915,0
ORTHOMCL11916,0
ORTHOMCL11917,0
ORTHOMCL11918,0
ORTHOMCL11920,0
ORTHOMCL11921,0
ORTHOMCL11928,0
ORTHOMCL11930,0
ORTHOMCL11934,0
ORTHOMCL11935,0
ORTHOMCL11940,0
ORTHOMCL11941,0
ORTHOMCL11942,0
ORTHOMCL11943,0
ORTHOMCL11944,0
ORTHOMCL11948,0
ORTHOMCL11949,0
ORTHOMCL11956,0
ORTHOMCL11958,0
ORTHOMCL11959,0
ORTHOMCL11960,0
ORTHOMCL11965,0
ORTHOMCL11966,0
ORTHOMCL11967,0
ORTHOMCL11968,0
ORTHOMCL1197,0
ORTHOMCL11972,0
ORTHOMCL11974,0
ORTHOMCL11975,0
ORTHOMCL11980,0
ORTHOMCL11985,0
ORTHOMCL11987,0
ORTHOMCL11988,0
ORTHOMCL11989,0
ORTHOMCL11993,0
ORTHOMCL11995,0
ORTHOMCL11997,0
ORTHOMCL12002,0
ORTHOMCL12005,0
ORTHOMCL12006,0
ORTHOMCL12008,0
ORTHOMCL12009,0
ORTHOMCL12011,0
ORTHOMCL12014,0
ORTHOMCL12018,0
ORTHOMCL12019,0
ORTHOMCL1202,0
ORTHOMCL12021,0
ORTHOMCL12028,0
ORTHOMCL12029,0
ORTHOMCL12030,0
ORTHOMCL1204,0
ORTHOMCL12042,0
ORTHOMCL12044,0
ORTHOMCL12046,0
ORTHOMCL12048,0
ORTHOMCL12050,0
ORTHOMCL12052,0
ORTHOMCL12054,0
ORTHOMCL12058,0
ORTHOMCL1206,0
ORTHOMCL12060,0
ORTHOMCL12062,0
ORTHOMCL1207,0
ORTHOMCL12071,0
ORTHOMCL12074,0
ORTHOMCL12075,0
ORTHOMCL12077,0
ORTHOMCL12078,0
ORTHOMCL1208,0
ORTHOMCL12080,0
ORTHOMCL12081,0
ORTHOMCL12083,0
ORTHOMCL12085,0
ORTHOMCL12087,0
ORTHOMCL12090,0
ORTHOMCL12091,0
ORTHOMCL12092,0
ORTHOMCL12096,0
ORTHOMCL12098,0
ORTHOMCL12099,0
ORTHOMCL1210,0
ORTHOMCL12104,0
ORTHOMCL12106,0
ORTHOMCL12108,0
ORTHOMCL12109,0
ORTHOMCL1211,0
ORTHOMCL12112,0
ORTHOMCL12116,0
ORTHOMCL12117,0
ORTHOMCL12119,0
ORTHOMCL12120,0
ORTHOMCL12121,0
ORTHOMCL12122,0
ORTHOMCL12124,0
ORTHOMCL12125,0
ORTHOMCL12128,0
ORTHOMCL12133,0
ORTHOMCL12135,0
ORTHOMCL12141,0
ORTHOMCL12143,0
ORTHOMCL12144,0
ORTHOMCL1215,0
ORTHOMCL12150,0
ORTHOMCL12151,0
ORTHOMCL12154,0
ORTHOMCL12160,0
ORTHOMCL12161,0
ORTHOMCL12164,0
ORTHOMCL12168,0
ORTHOMCL12173,0
ORTHOMCL12181,0
ORTHOMCL12185,0
ORTHOMCL12186,0
ORTHOMCL12189,0
ORTHOMCL12191,0
ORTHOMCL12192,0
ORTHOMCL12193,0
ORTHOMCL12194,0
ORTHOMCL12196,0
ORTHOMCL12198,0
ORTHOMCL12199,0
ORTHOMCL12201,0
ORTHOMCL12203,0
ORTHOMCL12204,0
ORTHOMCL12205,0
ORTHOMCL12209,0
ORTHOMCL1221,0
ORTHOMCL12213,0
ORTHOMCL12214,0
ORTHOMCL12217,0
ORTHOMCL12221,0
ORTHOMCL12223,0
ORTHOMCL12227,0
ORTHOMCL12231,0
ORTHOMCL12232,0
ORTHOMCL12233,0
