ortho	swissProt	name	egn	db	description
ORTHOMCL12952	Q5T1B0	AXDN1_HUMAN	AXDN1	HUMAN	axonemal dynein light chain domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26564]
ORTHOMCL12954	O95479	G6PE_HUMAN	G6PE	HUMAN	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4795]
ORTHOMCL12956	Q15303	ERBB4_HUMAN	ERBB4	HUMAN	erb-b2 receptor tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3432]
ORTHOMCL12960	Q92902	HPS1_HUMAN	HPS1	HUMAN	HPS1, biogenesis of lysosomal organelles complex 3 subunit 1 [Source:HGNC Symbol;Acc:HGNC:5163]
ORTHOMCL12961	Q8N4B1	SESQ1_HUMAN	SESQ1	HUMAN	family with sequence similarity 109 member A [Source:HGNC Symbol;Acc:HGNC:26509]
ORTHOMCL12968	O43680	TCF21_HUMAN	TCF21	HUMAN	transcription factor 21 [Source:HGNC Symbol;Acc:HGNC:11632]
ORTHOMCL12969	P25391	LAMA1_HUMAN	LAMA1	HUMAN	laminin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6481]
ORTHOMCL12970	Q9Y6R9	CCD61_HUMAN	CCD61	HUMAN	coiled-coil domain containing 61 [Source:HGNC Symbol;Acc:HGNC:33629]
ORTHOMCL12977	Q8N3S3	PHTF2_HUMAN	PHTF2	HUMAN	putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411]
ORTHOMCL12979	Q8TDM6	DLG5_HUMAN	DLG5	HUMAN	discs large MAGUK scaffold protein 5 [Source:HGNC Symbol;Acc:HGNC:2904]
ORTHOMCL12983	O96017	CHK2_HUMAN	CHK2	HUMAN	checkpoint kinase 2 [Source:HGNC Symbol;Acc:HGNC:16627]
ORTHOMCL12984	Q6XZF7	DNMBP_HUMAN	DNMBP	HUMAN	dynamin binding protein [Source:HGNC Symbol;Acc:HGNC:30373]
ORTHOMCL12986	Q5SRE5	NU188_HUMAN	NU188	HUMAN	nucleoporin 188 [Source:HGNC Symbol;Acc:HGNC:17859]
ORTHOMCL12990	O14776	TCRG1_HUMAN	TCRG1	HUMAN	transcription elongation regulator 1 [Source:HGNC Symbol;Acc:HGNC:15630]
ORTHOMCL12991	O14649	KCNK3_HUMAN	KCNK3	HUMAN	potassium two pore domain channel subfamily K member 3 [Source:HGNC Symbol;Acc:HGNC:6278]
ORTHOMCL12994	Q5JSJ4	INT6L_HUMAN	INT6L	HUMAN	integrator complex subunit 6 like [Source:HGNC Symbol;Acc:HGNC:27334]
ORTHOMCL12999	Q7Z3F1	GP155_HUMAN	GP155	HUMAN	G protein-coupled receptor 155 [Source:HGNC Symbol;Acc:HGNC:22951]
ORTHOMCL13003	Q86YT6	MIB1_HUMAN	MIB1	HUMAN	mindbomb E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21086]
ORTHOMCL13009	Q68DC2	ANKS6_HUMAN	ANKS6	HUMAN	ankyrin repeat and sterile alpha motif domain containing 6 [Source:HGNC Symbol;Acc:HGNC:26724]
ORTHOMCL13014	P21452	NK2R_HUMAN	NK2R	HUMAN	tachykinin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11527]
ORTHOMCL13016	Q9H892	TTC12_HUMAN	TTC12	HUMAN	tetratricopeptide repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:23700]
ORTHOMCL13024	Q6UX98	ZDH24_HUMAN	ZDH24	HUMAN	zinc finger DHHC-type containing 24 [Source:HGNC Symbol;Acc:HGNC:27387]
ORTHOMCL13026	P53804	TTC3_HUMAN	TTC3	HUMAN	tetratricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:12393]
ORTHOMCL13034	O15270	SPTC2_HUMAN	SPTC2	HUMAN	serine palmitoyltransferase long chain base subunit 2 [Source:HGNC Symbol;Acc:HGNC:11278]
ORTHOMCL13036	Q9H4G4	GAPR1_HUMAN	GAPR1	HUMAN	GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]
ORTHOMCL13038	Q14247	SRC8_HUMAN	SRC8	HUMAN	cortactin [Source:HGNC Symbol;Acc:HGNC:3338]
ORTHOMCL13040	Q86SG6	NEK8_HUMAN	NEK8	HUMAN	NIMA related kinase 8 [Source:HGNC Symbol;Acc:HGNC:13387]
ORTHOMCL13042	Q96S53	TESK2_HUMAN	TESK2	HUMAN	testis-specific kinase 2 [Source:HGNC Symbol;Acc:HGNC:11732]
ORTHOMCL13043	O60294	TYW4_HUMAN	TYW4	HUMAN	leucine carboxyl methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:17558]
ORTHOMCL13045	Q6ZMT4	KDM7A_HUMAN	KDM7A	HUMAN	lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]
ORTHOMCL13046	O94829	IPO13_HUMAN	IPO13	HUMAN	importin 13 [Source:HGNC Symbol;Acc:HGNC:16853]
ORTHOMCL13047	P29120	NEC1_HUMAN	NEC1	HUMAN	proprotein convertase subtilisin/kexin type 1 [Source:HGNC Symbol;Acc:HGNC:8743]
ORTHOMCL13048	Q9UNW1	MINP1_HUMAN	MINP1	HUMAN	multiple inositol-polyphosphate phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:7102]
ORTHOMCL13055	Q13459	MYO9B_HUMAN	MYO9B	HUMAN	myosin IXB [Source:HGNC Symbol;Acc:HGNC:7609]
ORTHOMCL13057	Q9BZV1	UBXN6_HUMAN	UBXN6	HUMAN	UBX domain protein 6 [Source:HGNC Symbol;Acc:HGNC:14928]
ORTHOMCL13058	P78559	MAP1A_HUMAN	MAP1A	HUMAN	microtubule associated protein 1A [Source:HGNC Symbol;Acc:HGNC:6835]
ORTHOMCL13059	O95801	TTC4_HUMAN	TTC4	HUMAN	tetratricopeptide repeat domain 4 [Source:HGNC Symbol;Acc:HGNC:12394]
ORTHOMCL13060	Q9NQM4	PIHD3_HUMAN	PIHD3	HUMAN	PIH1 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28570]
ORTHOMCL13063	Q12768	WASC5_HUMAN	WASC5	HUMAN	WASH complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:28984]
ORTHOMCL13067	Q9Y5B0	CTDP1_HUMAN	CTDP1	HUMAN	CTD phosphatase subunit 1 [Source:HGNC Symbol;Acc:HGNC:2498]
ORTHOMCL13068	P58743	S26A5_HUMAN	S26A5	HUMAN	solute carrier family 26 member 5 [Source:HGNC Symbol;Acc:HGNC:9359]
ORTHOMCL13070	Q99835	SMO_HUMAN	SMO	HUMAN	smoothened, frizzled class receptor [Source:HGNC Symbol;Acc:HGNC:11119]
ORTHOMCL13071	P28799	GRN_HUMAN	GRN	HUMAN	granulin precursor [Source:HGNC Symbol;Acc:HGNC:4601]
ORTHOMCL13076	Q6UXM1	LRIG3_HUMAN	LRIG3	HUMAN	leucine rich repeats and immunoglobulin like domains 3 [Source:HGNC Symbol;Acc:HGNC:30991]
ORTHOMCL13077	P45974	UBP5_HUMAN	UBP5	HUMAN	ubiquitin specific peptidase 5 [Source:HGNC Symbol;Acc:HGNC:12628]
ORTHOMCL13081	P52732	KIF11_HUMAN	KIF11	HUMAN	kinesin family member 11 [Source:HGNC Symbol;Acc:HGNC:6388]
ORTHOMCL13084	P50851	LRBA_HUMAN	LRBA	HUMAN	LPS responsive beige-like anchor protein [Source:HGNC Symbol;Acc:HGNC:1742]
ORTHOMCL13087	Q5W041	ARMC3_HUMAN	ARMC3	HUMAN	armadillo repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:30964]
ORTHOMCL13089	Q8WXK3	ASB13_HUMAN	ASB13	HUMAN	ankyrin repeat and SOCS box containing 13 [Source:HGNC Symbol;Acc:HGNC:19765]
ORTHOMCL13091	P48065	S6A12_HUMAN	S6A12	HUMAN	solute carrier family 6 member 12 [Source:HGNC Symbol;Acc:HGNC:11045]
ORTHOMCL13098	Q6Y288	B3GLT_HUMAN	B3GLT	HUMAN	beta 3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:20207]
ORTHOMCL13107	Q9NSA2	KCND1_HUMAN	KCND1	HUMAN	potassium voltage-gated channel subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:6237]
ORTHOMCL13110	Q86U86	PB1_HUMAN	PB1	HUMAN	polybromo 1 [Source:HGNC Symbol;Acc:HGNC:30064]
ORTHOMCL13113	O43264	ZW10_HUMAN	ZW10	HUMAN	zw10 kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13194]
ORTHOMCL13115	Q8NEG5	ZSWM2_HUMAN	ZSWM2	HUMAN	zinc finger SWIM-type containing 2 [Source:HGNC Symbol;Acc:HGNC:30990]
ORTHOMCL13118	Q8IWQ3	BRSK2_HUMAN	BRSK2	HUMAN	BR serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:11405]
ORTHOMCL13120	Q9UN19	DAPP1_HUMAN	DAPP1	HUMAN	dual adaptor of phosphotyrosine and 3-phosphoinositides 1 [Source:HGNC Symbol;Acc:HGNC:16500]
ORTHOMCL13121	P32418	NAC1_HUMAN	NAC1	HUMAN	solute carrier family 8 member A1 [Source:HGNC Symbol;Acc:HGNC:11068]
ORTHOMCL13122	Q8IW19	APLF_HUMAN	APLF	HUMAN	aprataxin and PNKP like factor [Source:HGNC Symbol;Acc:HGNC:28724]
ORTHOMCL13125	Q96I76	GPTC3_HUMAN	GPTC3	HUMAN	G-patch domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25720]
ORTHOMCL13129	Q5BJE1	CC178_HUMAN	CC178	HUMAN	coiled-coil domain containing 178 [Source:HGNC Symbol;Acc:HGNC:29588]
ORTHOMCL13133	Q9HAV5	TNR27_HUMAN	TNR27	HUMAN	ectodysplasin A2 receptor [Source:HGNC Symbol;Acc:HGNC:17756]
ORTHOMCL13135	Q9H706	GARE1_HUMAN	GARE1	HUMAN	GRB2 associated regulator of MAPK1 subtype 1 [Source:HGNC Symbol;Acc:HGNC:26136]
ORTHOMCL13136	Q9NY61	AATF_HUMAN	AATF	HUMAN	apoptosis antagonizing transcription factor [Source:HGNC Symbol;Acc:HGNC:19235]
ORTHOMCL13139	Q96D71	REPS1_HUMAN	REPS1	HUMAN	RALBP1 associated Eps domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15578]
ORTHOMCL13144	Q9C0J8	WDR33_HUMAN	WDR33	HUMAN	WD repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:25651]
ORTHOMCL13150	Q99570	PI3R4_HUMAN	PI3R4	HUMAN	phosphoinositide-3-kinase regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:8982]
ORTHOMCL13152	Q9UL63	MKLN1_HUMAN	MKLN1	HUMAN	muskelin 1 [Source:HGNC Symbol;Acc:HGNC:7109]
ORTHOMCL13157	Q13952	NFYC_HUMAN	NFYC	HUMAN	nuclear transcription factor Y subunit gamma [Source:HGNC Symbol;Acc:HGNC:7806]
ORTHOMCL13158	O60931	CTNS_HUMAN	CTNS	HUMAN	cystinosin, lysosomal cystine transporter [Source:HGNC Symbol;Acc:HGNC:2518]
ORTHOMCL13163	A6NNL5	CO061_HUMAN	CO061	HUMAN	chromosome 15 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:34453]
ORTHOMCL13167	O00462	MANBA_HUMAN	MANBA	HUMAN	mannosidase beta [Source:HGNC Symbol;Acc:HGNC:6831]
ORTHOMCL13173	Q9NYZ2	MFRN1_HUMAN	MFRN1	HUMAN	solute carrier family 25 member 37 [Source:HGNC Symbol;Acc:HGNC:29786]
ORTHOMCL13174	Q9HCI7	MSL2_HUMAN	MSL2	HUMAN	MSL complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:25544]
ORTHOMCL13178	P46939	UTRO_HUMAN	UTRO	HUMAN	utrophin [Source:HGNC Symbol;Acc:HGNC:12635]
ORTHOMCL13179	A6NGN9	IGLO5_HUMAN	IGLO5	HUMAN	IgLON family member 5 [Source:HGNC Symbol;Acc:HGNC:34550]
ORTHOMCL13180	Q8IZH2	XRN1_HUMAN	XRN1	HUMAN	5'-3' exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:30654]
ORTHOMCL13183	Q15637	SF01_HUMAN	SF01	HUMAN	splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:12950]
ORTHOMCL13186	Q13591	SEM5A_HUMAN	SEM5A	HUMAN	semaphorin 5A [Source:HGNC Symbol;Acc:HGNC:10736]
ORTHOMCL13189	P51955	NEK2_HUMAN	NEK2	HUMAN	NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]
ORTHOMCL13190	Q9HD67	MYO10_HUMAN	MYO10	HUMAN	myosin X [Source:HGNC Symbol;Acc:HGNC:7593]
ORTHOMCL13191	Q8WWZ8	OIT3_HUMAN	OIT3	HUMAN	oncoprotein induced transcript 3 [Source:HGNC Symbol;Acc:HGNC:29953]
ORTHOMCL13196	Q96CC6	RHDF1_HUMAN	RHDF1	HUMAN	rhomboid 5 homolog 1 [Source:HGNC Symbol;Acc:HGNC:20561]
ORTHOMCL13203	Q13332	PTPRS_HUMAN	PTPRS	HUMAN	protein tyrosine phosphatase, receptor type S [Source:HGNC Symbol;Acc:HGNC:9681]
ORTHOMCL13205	Q7Z7H5	TMED4_HUMAN	TMED4	HUMAN	transmembrane p24 trafficking protein 4 [Source:HGNC Symbol;Acc:HGNC:22301]
ORTHOMCL13206	P57052	RBM11_HUMAN	RBM11	HUMAN	RNA binding motif protein 11 [Source:HGNC Symbol;Acc:HGNC:9897]
ORTHOMCL13208	Q8NCE2	MTMRE_HUMAN	MTMRE	HUMAN	myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190]
ORTHOMCL13209	Q8NCU4	CC191_HUMAN	CC191	HUMAN	coiled-coil domain containing 191 [Source:HGNC Symbol;Acc:HGNC:29272]
ORTHOMCL13210	P46940	IQGA1_HUMAN	IQGA1	HUMAN	IQ motif containing GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:6110]
ORTHOMCL13212	Q6ZNC8	MBOA1_HUMAN	MBOA1	HUMAN	membrane bound O-acyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21579]
ORTHOMCL13213	O60235	TM11D_HUMAN	TM11D	HUMAN	transmembrane serine protease 11D [Source:HGNC Symbol;Acc:HGNC:24059]
ORTHOMCL13216	Q8IWT0	ARCH_HUMAN	ARCH	HUMAN	zinc finger and BTB domain containing 8 opposite strand [Source:HGNC Symbol;Acc:HGNC:24094]
ORTHOMCL13219	O15254	ACOX3_HUMAN	ACOX3	HUMAN	acyl-CoA oxidase 3, pristanoyl [Source:HGNC Symbol;Acc:HGNC:121]
ORTHOMCL13223	O75746	CMC1_HUMAN	CMC1	HUMAN	solute carrier family 25 member 12 [Source:HGNC Symbol;Acc:HGNC:10982]
ORTHOMCL13230	Q5F1R6	DJC21_HUMAN	DJC21	HUMAN	DnaJ heat shock protein family (Hsp40) member C21 [Source:HGNC Symbol;Acc:HGNC:27030]
ORTHOMCL13236	P0C870	JMJD7_HUMAN	JMJD7	HUMAN	jumonji domain containing 7 [Source:HGNC Symbol;Acc:HGNC:34397]
ORTHOMCL13239	Q8TDD1	DDX54_HUMAN	DDX54	HUMAN	DEAD-box helicase 54 [Source:HGNC Symbol;Acc:HGNC:20084]
ORTHOMCL1323	O95169	NDUB8_HUMAN	NDUB8	HUMAN	NADH:ubiquinone oxidoreductase subunit B8 [Source:HGNC Symbol;Acc:HGNC:7703]
ORTHOMCL13240	Q05586	NMDZ1_HUMAN	NMDZ1	HUMAN	glutamate ionotropic receptor NMDA type subunit 1 [Source:HGNC Symbol;Acc:HGNC:4584]
ORTHOMCL13241	Q9Y6J8	STYL1_HUMAN	STYL1	HUMAN	serine/threonine/tyrosine interacting like 1 [Source:HGNC Symbol;Acc:HGNC:18165]
ORTHOMCL13243	Q6ZMV9	KIF6_HUMAN	KIF6	HUMAN	kinesin family member 6 [Source:HGNC Symbol;Acc:HGNC:21202]
ORTHOMCL13246	P06400	RB_HUMAN	RB	HUMAN	RB transcriptional corepressor 1 [Source:HGNC Symbol;Acc:HGNC:9884]
ORTHOMCL13247	O14686	KMT2D_HUMAN	KMT2D	HUMAN	lysine methyltransferase 2D [Source:HGNC Symbol;Acc:HGNC:7133]
ORTHOMCL13248	Q9UHJ3	SMBT1_HUMAN	SMBT1	HUMAN	Scm like with four mbt domains 1 [Source:HGNC Symbol;Acc:HGNC:20255]
ORTHOMCL13250	Q9NXG6	P4HTM_HUMAN	P4HTM	HUMAN	prolyl 4-hydroxylase, transmembrane [Source:HGNC Symbol;Acc:HGNC:28858]
ORTHOMCL13254	Q9P2G1	AKIB1_HUMAN	AKIB1	HUMAN	ankyrin repeat and IBR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22215]
ORTHOMCL13255	O95405	ZFYV9_HUMAN	ZFYV9	HUMAN	zinc finger FYVE-type containing 9 [Source:HGNC Symbol;Acc:HGNC:6775]
ORTHOMCL13256	P35790	CHKA_HUMAN	CHKA	HUMAN	choline kinase alpha [Source:HGNC Symbol;Acc:HGNC:1937]
ORTHOMCL13259	A2A2Y4	FRMD3_HUMAN	FRMD3	HUMAN	FERM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24125]
ORTHOMCL13272	P69849	NOMO3_HUMAN	NOMO3	HUMAN	NODAL modulator 3 [Source:HGNC Symbol;Acc:HGNC:25242]
ORTHOMCL13273	P51826	AFF3_HUMAN	AFF3	HUMAN	AF4/FMR2 family member 3 [Source:HGNC Symbol;Acc:HGNC:6473]
ORTHOMCL13274	Q9UHD2	TBK1_HUMAN	TBK1	HUMAN	TANK binding kinase 1 [Source:HGNC Symbol;Acc:HGNC:11584]
ORTHOMCL13280	P12270	TPR_HUMAN	TPR	HUMAN	translocated promoter region, nuclear basket protein [Source:HGNC Symbol;Acc:HGNC:12017]
ORTHOMCL13281	Q9Y5T5	UBP16_HUMAN	UBP16	HUMAN	ubiquitin specific peptidase 16 [Source:HGNC Symbol;Acc:HGNC:12614]
ORTHOMCL13282	Q5TAX3	TUT4_HUMAN	TUT4	HUMAN	zinc finger CCHC-type containing 11 [Source:HGNC Symbol;Acc:HGNC:28981]
ORTHOMCL13284	O00471	EXOC5_HUMAN	EXOC5	HUMAN	exocyst complex component 5 [Source:HGNC Symbol;Acc:HGNC:10696]
ORTHOMCL13293	Q8WUM0	NU133_HUMAN	NU133	HUMAN	nucleoporin 133 [Source:HGNC Symbol;Acc:HGNC:18016]
ORTHOMCL13298	Q96DW6	S2538_HUMAN	S2538	HUMAN	solute carrier family 25 member 38 [Source:HGNC Symbol;Acc:HGNC:26054]
ORTHOMCL13299	Q9H694	BICC1_HUMAN	BICC1	HUMAN	BicC family RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19351]
ORTHOMCL13300	O14757	CHK1_HUMAN	CHK1	HUMAN	checkpoint kinase 1 [Source:HGNC Symbol;Acc:HGNC:1925]
ORTHOMCL13305	P54315	LIPR1_HUMAN	LIPR1	HUMAN	pancreatic lipase related protein 1 [Source:HGNC Symbol;Acc:HGNC:9156]
ORTHOMCL13308	O15146	MUSK_HUMAN	MUSK	HUMAN	muscle associated receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7525]
ORTHOMCL13309	Q9BWV7	TTLL2_HUMAN	TTLL2	HUMAN	tubulin tyrosine ligase like 2 [Source:HGNC Symbol;Acc:HGNC:21211]
ORTHOMCL13311	Q14643	ITPR1_HUMAN	ITPR1	HUMAN	inositol 1,4,5-trisphosphate receptor type 1 [Source:HGNC Symbol;Acc:HGNC:6180]
ORTHOMCL13315	Q99743	NPAS2_HUMAN	NPAS2	HUMAN	neuronal PAS domain protein 2 [Source:HGNC Symbol;Acc:HGNC:7895]
ORTHOMCL13316	Q15648	MED1_HUMAN	MED1	HUMAN	mediator complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:9234]
ORTHOMCL13320	P33176	KINH_HUMAN	KINH	HUMAN	kinesin family member 5B [Source:HGNC Symbol;Acc:HGNC:6324]
ORTHOMCL13322	Q5VTH9	WDR78_HUMAN	WDR78	HUMAN	WD repeat domain 78 [Source:HGNC Symbol;Acc:HGNC:26252]
ORTHOMCL13325	Q9NVD3	SETD4_HUMAN	SETD4	HUMAN	SET domain containing 4 [Source:HGNC Symbol;Acc:HGNC:1258]
ORTHOMCL13327	Q7Z6M1	RABEK_HUMAN	RABEK	HUMAN	Rab9 effector protein with kelch motifs [Source:HGNC Symbol;Acc:HGNC:16896]
ORTHOMCL13329	Q6UXG2	K1324_HUMAN	K1324	HUMAN	KIAA1324 [Source:HGNC Symbol;Acc:HGNC:29618]
ORTHOMCL13330	A2RTY3	HEAT9_HUMAN	HEAT9	HUMAN	HEAT repeat containing 9 [Source:HGNC Symbol;Acc:HGNC:26548]
ORTHOMCL13335	Q8TDM6	DLG5_HUMAN	DLG5	HUMAN	discs large MAGUK scaffold protein 5 [Source:HGNC Symbol;Acc:HGNC:2904]
ORTHOMCL13338	O75164	KDM4A_HUMAN	KDM4A	HUMAN	lysine demethylase 4A [Source:HGNC Symbol;Acc:HGNC:22978]
ORTHOMCL13343	Q5VWQ0	RSBN1_HUMAN	RSBN1	HUMAN	round spermatid basic protein 1 [Source:HGNC Symbol;Acc:HGNC:25642]
ORTHOMCL13344	Q969K4	ABTB1_HUMAN	ABTB1	HUMAN	ankyrin repeat and BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18275]
ORTHOMCL13354	Q9BT88	SYT11_HUMAN	SYT11	HUMAN	synaptotagmin 11 [Source:HGNC Symbol;Acc:HGNC:19239]
ORTHOMCL13363	Q5VV43	K0319_HUMAN	K0319	HUMAN	KIAA0319 [Source:HGNC Symbol;Acc:HGNC:21580]
ORTHOMCL13364	Q9UI26	IPO11_HUMAN	IPO11	HUMAN	importin 11 [Source:HGNC Symbol;Acc:HGNC:20628]
ORTHOMCL13365	Q13615	MTMR3_HUMAN	MTMR3	HUMAN	myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]
ORTHOMCL13371	Q96JH7	VCIP1_HUMAN	VCIP1	HUMAN	valosin containing protein interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30897]
ORTHOMCL13376	Q6ZVK8	NUD18_HUMAN	NUD18	HUMAN	nudix hydrolase 18 [Source:HGNC Symbol;Acc:HGNC:26194]
ORTHOMCL13379	P20823	HNF1A_HUMAN	HNF1A	HUMAN	HNF1 homeobox A [Source:HGNC Symbol;Acc:HGNC:11621]
ORTHOMCL13384	Q6UX65	DRAM2_HUMAN	DRAM2	HUMAN	DNA damage regulated autophagy modulator 2 [Source:HGNC Symbol;Acc:HGNC:28769]
ORTHOMCL13386	Q13112	CAF1B_HUMAN	CAF1B	HUMAN	chromatin assembly factor 1 subunit B [Source:HGNC Symbol;Acc:HGNC:1911]
ORTHOMCL13388	Q92562	FIG4_HUMAN	FIG4	HUMAN	FIG4 phosphoinositide 5-phosphatase [Source:HGNC Symbol;Acc:HGNC:16873]
ORTHOMCL13390	Q7Z402	TMC7_HUMAN	TMC7	HUMAN	transmembrane channel like 7 [Source:HGNC Symbol;Acc:HGNC:23000]
ORTHOMCL13391	Q9UGM3	DMBT1_HUMAN	DMBT1	HUMAN	deleted in malignant brain tumors 1 [Source:HGNC Symbol;Acc:HGNC:2926]
ORTHOMCL13392	O60303	K0556_HUMAN	K0556	HUMAN	KIAA0556 [Source:HGNC Symbol;Acc:HGNC:29068]
ORTHOMCL13400	Q93063	EXT2_HUMAN	EXT2	HUMAN	exostosin glycosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:3513]
ORTHOMCL13403	O60524	NEMF_HUMAN	NEMF	HUMAN	nuclear export mediator factor [Source:HGNC Symbol;Acc:HGNC:10663]
ORTHOMCL13404	Q9UL12	SARDH_HUMAN	SARDH	HUMAN	sarcosine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:10536]
ORTHOMCL13409	Q9P2P5	HECW2_HUMAN	HECW2	HUMAN	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:29853]
ORTHOMCL13410	Q9NVE5	UBP40_HUMAN	UBP40	HUMAN	ubiquitin specific peptidase 40 [Source:HGNC Symbol;Acc:HGNC:20069]
ORTHOMCL13412	O43526	KCNQ2_HUMAN	KCNQ2	HUMAN	potassium voltage-gated channel subfamily Q member 2 [Source:HGNC Symbol;Acc:HGNC:6296]
ORTHOMCL13414	Q9NY46	SCN3A_HUMAN	SCN3A	HUMAN	sodium voltage-gated channel alpha subunit 3 [Source:HGNC Symbol;Acc:HGNC:10590]
ORTHOMCL13417	A8TX70	CO6A5_HUMAN	CO6A5	HUMAN	collagen type VI alpha 5 chain [Source:HGNC Symbol;Acc:HGNC:26674]
ORTHOMCL13421	Q14746	COG2_HUMAN	COG2	HUMAN	component of oligomeric golgi complex 2 [Source:HGNC Symbol;Acc:HGNC:6546]
ORTHOMCL13422	Q9BZE1	RM37_HUMAN	RM37	HUMAN	mitochondrial ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:14034]
ORTHOMCL13428	Q8IYA6	CKP2L_HUMAN	CKP2L	HUMAN	cytoskeleton associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:26877]
ORTHOMCL13437	Q7L0R7	RNF44_HUMAN	RNF44	HUMAN	ring finger protein 44 [Source:HGNC Symbol;Acc:HGNC:19180]
ORTHOMCL13438	Q15393	SF3B3_HUMAN	SF3B3	HUMAN	splicing factor 3b subunit 3 [Source:HGNC Symbol;Acc:HGNC:10770]
ORTHOMCL13439	Q8IUH5	ZDH17_HUMAN	ZDH17	HUMAN	zinc finger DHHC-type containing 17 [Source:HGNC Symbol;Acc:HGNC:18412]
ORTHOMCL13441	Q9Y5R4	HEMK1_HUMAN	HEMK1	HUMAN	HemK methyltransferase family member 1 [Source:HGNC Symbol;Acc:HGNC:24923]
ORTHOMCL13442	Q96H55	MYO19_HUMAN	MYO19	HUMAN	myosin XIX [Source:HGNC Symbol;Acc:HGNC:26234]
ORTHOMCL13443	Q1L5Z9	LONF2_HUMAN	LONF2	HUMAN	LON peptidase N-terminal domain and ring finger 2 [Source:HGNC Symbol;Acc:HGNC:24788]
ORTHOMCL13448	Q9C040	TRIM2_HUMAN	TRIM2	HUMAN	tripartite motif containing 2 [Source:HGNC Symbol;Acc:HGNC:15974]
ORTHOMCL13454	Q92878	RAD50_HUMAN	RAD50	HUMAN	RAD50 double strand break repair protein [Source:HGNC Symbol;Acc:HGNC:9816]
ORTHOMCL13455	Q7Z3C6	ATG9A_HUMAN	ATG9A	HUMAN	autophagy related 9A [Source:HGNC Symbol;Acc:HGNC:22408]
ORTHOMCL13456	Q9BXF3	CECR2_HUMAN	CECR2	HUMAN	CECR2, histone acetyl-lysine reader [Source:HGNC Symbol;Acc:HGNC:1840]
ORTHOMCL13457	P42566	EPS15_HUMAN	EPS15	HUMAN	epidermal growth factor receptor pathway substrate 15 [Source:HGNC Symbol;Acc:HGNC:3419]
ORTHOMCL13458	P11586	C1TC_HUMAN	C1TC	HUMAN	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7432]
ORTHOMCL13464	Q9Y5Z4	HEBP2_HUMAN	HEBP2	HUMAN	heme binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15716]
ORTHOMCL13468	Q6ZT98	TTLL7_HUMAN	TTLL7	HUMAN	tubulin tyrosine ligase like 7 [Source:HGNC Symbol;Acc:HGNC:26242]
