gene,score
ORTHOMCL14271,1
ORTHOMCL14272,1
ORTHOMCL14274,1
ORTHOMCL14277,1
ORTHOMCL14278,1
ORTHOMCL14279,1
ORTHOMCL14283,1
ORTHOMCL14287,1
ORTHOMCL14290,1
ORTHOMCL14294,1
ORTHOMCL14296,1
ORTHOMCL14297,1
ORTHOMCL14301,1
ORTHOMCL14309,1
ORTHOMCL14310,1
ORTHOMCL14313,1
ORTHOMCL14314,1
ORTHOMCL14319,1
ORTHOMCL14322,1
ORTHOMCL14325,1
ORTHOMCL14329,1
ORTHOMCL14332,1
ORTHOMCL14336,1
ORTHOMCL14338,1
ORTHOMCL14340,1
ORTHOMCL14342,1
ORTHOMCL14344,1
ORTHOMCL14346,1
ORTHOMCL14348,1
ORTHOMCL14349,1
ORTHOMCL14353,1
ORTHOMCL14354,1
ORTHOMCL14357,1
ORTHOMCL1435,1
ORTHOMCL14364,1
ORTHOMCL14366,1
ORTHOMCL14369,1
ORTHOMCL14371,1
ORTHOMCL14380,1
ORTHOMCL14381,1
ORTHOMCL14382,1
ORTHOMCL14390,1
ORTHOMCL14396,1
ORTHOMCL14397,1
ORTHOMCL14398,1
ORTHOMCL14400,1
ORTHOMCL14445,1
ORTHOMCL14450,1
ORTHOMCL14459,1
ORTHOMCL1445,1
ORTHOMCL1447,1
ORTHOMCL14485,1
ORTHOMCL14494,1
ORTHOMCL14499,1
ORTHOMCL14521,1
ORTHOMCL14526,1
ORTHOMCL1452,1
ORTHOMCL14534,1
ORTHOMCL14536,1
ORTHOMCL1454,1
ORTHOMCL14556,1
ORTHOMCL14560,1
ORTHOMCL1457,1
ORTHOMCL1460,1
ORTHOMCL14621,1
ORTHOMCL1464,1
ORTHOMCL1466,1
ORTHOMCL14740,1
ORTHOMCL14746,1
ORTHOMCL14749,1
ORTHOMCL1474,1
ORTHOMCL14767,1
ORTHOMCL14769,1
ORTHOMCL14771,1
ORTHOMCL14780,1
ORTHOMCL14782,1
ORTHOMCL14788,1
ORTHOMCL14793,1
ORTHOMCL14795,1
ORTHOMCL14797,1
ORTHOMCL14799,1
ORTHOMCL14800,1
ORTHOMCL14803,1
ORTHOMCL14804,1
ORTHOMCL14816,1
ORTHOMCL14822,1
ORTHOMCL14825,1
ORTHOMCL14826,1
ORTHOMCL14828,1
ORTHOMCL14833,1
ORTHOMCL1483,1
ORTHOMCL14840,1
ORTHOMCL1484,1
ORTHOMCL14858,1
ORTHOMCL14860,1
ORTHOMCL14861,1
ORTHOMCL14864,1
ORTHOMCL14872,1
ORTHOMCL14873,1
ORTHOMCL14882,1
ORTHOMCL14885,1
ORTHOMCL14886,1
ORTHOMCL14888,1
ORTHOMCL14897,1
ORTHOMCL14902,1
ORTHOMCL14905,1
ORTHOMCL14910,1
ORTHOMCL14915,1
ORTHOMCL14919,1
ORTHOMCL1491,1
ORTHOMCL14931,1
ORTHOMCL14932,1
ORTHOMCL14933,1
ORTHOMCL14940,1
ORTHOMCL14943,1
ORTHOMCL14949,1
ORTHOMCL14954,1
ORTHOMCL14958,1
ORTHOMCL14965,1
ORTHOMCL14971,1
ORTHOMCL14972,1
ORTHOMCL14973,1
ORTHOMCL14976,1
ORTHOMCL14978,1
ORTHOMCL14979,1
ORTHOMCL14980,1
ORTHOMCL14982,1
ORTHOMCL14986,1
ORTHOMCL14989,1
ORTHOMCL14991,1
ORTHOMCL14999,1
ORTHOMCL15000,1
ORTHOMCL15002,1
ORTHOMCL15007,1
ORTHOMCL15010,1
ORTHOMCL15014,1
ORTHOMCL15017,1
ORTHOMCL15043,1
ORTHOMCL15044,1
ORTHOMCL1504,1
ORTHOMCL15058,1
ORTHOMCL15065,1
ORTHOMCL15069,1
ORTHOMCL15070,1
ORTHOMCL15086,1
ORTHOMCL15091,1
ORTHOMCL15093,1
ORTHOMCL15094,1
ORTHOMCL1509,1
ORTHOMCL15109,1
ORTHOMCL15110,1
ORTHOMCL15120,1
ORTHOMCL15124,1
ORTHOMCL15128,1
ORTHOMCL15144,1
ORTHOMCL15149,1
ORTHOMCL15156,1
ORTHOMCL15158,1
ORTHOMCL15164,1
ORTHOMCL15170,1
ORTHOMCL15179,1
ORTHOMCL15181,1
ORTHOMCL15186,1
ORTHOMCL15195,1
ORTHOMCL15200,1
ORTHOMCL15207,1
ORTHOMCL15214,1
ORTHOMCL15216,1
ORTHOMCL15219,1
ORTHOMCL15222,1
ORTHOMCL15223,1
ORTHOMCL15226,1
ORTHOMCL15233,1
ORTHOMCL1523,1
ORTHOMCL15240,1
ORTHOMCL15242,1
ORTHOMCL15243,1
ORTHOMCL15244,1
ORTHOMCL15252,1
ORTHOMCL15261,1
ORTHOMCL15265,1
ORTHOMCL15282,1
ORTHOMCL15295,1
ORTHOMCL15298,1
ORTHOMCL15303,1
ORTHOMCL15309,1
ORTHOMCL15319,1
ORTHOMCL1531,1
ORTHOMCL15338,1
ORTHOMCL15343,1
ORTHOMCL15352,1
ORTHOMCL15357,1
ORTHOMCL15361,1
ORTHOMCL15365,1
ORTHOMCL15372,1
ORTHOMCL15378,1
ORTHOMCL15382,1
ORTHOMCL15383,1
ORTHOMCL15386,1
ORTHOMCL15395,1
ORTHOMCL15400,1
ORTHOMCL15401,1
ORTHOMCL15404,1
ORTHOMCL15415,1
ORTHOMCL15416,1
ORTHOMCL15417,1
ORTHOMCL15418,1
ORTHOMCL1541,1
ORTHOMCL15422,1
ORTHOMCL15424,1
ORTHOMCL15427,1
ORTHOMCL15429,1
ORTHOMCL15431,1
ORTHOMCL15432,1
ORTHOMCL15434,1
ORTHOMCL15437,1
ORTHOMCL1543,1
ORTHOMCL15443,1
ORTHOMCL15446,1
ORTHOMCL15448,1
ORTHOMCL15457,1
ORTHOMCL15467,1
ORTHOMCL1546,1
ORTHOMCL15472,1
ORTHOMCL15473,1
ORTHOMCL15474,1
ORTHOMCL15482,1
ORTHOMCL15485,1
ORTHOMCL15490,1
ORTHOMCL15495,1
ORTHOMCL15500,1
ORTHOMCL15503,1
ORTHOMCL15505,1
ORTHOMCL15512,1
ORTHOMCL15519,1
ORTHOMCL15521,1
ORTHOMCL15522,1
ORTHOMCL15523,1
ORTHOMCL15525,1
ORTHOMCL15526,1
ORTHOMCL15532,1
ORTHOMCL15536,1
ORTHOMCL15537,1
ORTHOMCL15545,1
ORTHOMCL15548,1
ORTHOMCL1554,1
ORTHOMCL15550,1
ORTHOMCL15553,1
ORTHOMCL15554,1
ORTHOMCL15558,1
ORTHOMCL15560,1
ORTHOMCL15563,1
ORTHOMCL15565,1
ORTHOMCL15566,1
ORTHOMCL15567,1
ORTHOMCL15577,1
ORTHOMCL15580,1
ORTHOMCL15585,1
ORTHOMCL1560,1
ORTHOMCL15610,1
ORTHOMCL15613,1
ORTHOMCL15614,1
ORTHOMCL15615,1
ORTHOMCL15616,1
ORTHOMCL1561,1
ORTHOMCL15626,1
ORTHOMCL15627,1
ORTHOMCL15632,1
ORTHOMCL15636,1
ORTHOMCL15637,1
ORTHOMCL15642,1
ORTHOMCL15644,1
ORTHOMCL1564,1
ORTHOMCL15650,1
ORTHOMCL15668,1
ORTHOMCL15670,1
ORTHOMCL15684,1
ORTHOMCL15701,1
ORTHOMCL1570,1
ORTHOMCL15724,1
ORTHOMCL15731,1
ORTHOMCL15739,1
ORTHOMCL15751,1
ORTHOMCL15752,1
ORTHOMCL15754,1
ORTHOMCL15770,1
ORTHOMCL15773,1
ORTHOMCL15777,1
ORTHOMCL1579,1
ORTHOMCL15802,1
ORTHOMCL15808,1
ORTHOMCL15820,1
ORTHOMCL15823,1
ORTHOMCL15828,1
ORTHOMCL15839,1
ORTHOMCL1583,1
ORTHOMCL15857,1
ORTHOMCL15864,1
ORTHOMCL15880,1
ORTHOMCL15901,1
ORTHOMCL15906,1
ORTHOMCL15907,1
ORTHOMCL15922,1
ORTHOMCL15926,1
ORTHOMCL15942,1
ORTHOMCL15962,1
ORTHOMCL15965,1
ORTHOMCL15968,1
ORTHOMCL1596,1
ORTHOMCL15984,1
ORTHOMCL15992,1
ORTHOMCL16033,1
ORTHOMCL16034,1
ORTHOMCL16075,1
ORTHOMCL16076,1
ORTHOMCL16083,1
ORTHOMCL16101,1
ORTHOMCL16104,1
ORTHOMCL16108,1
ORTHOMCL16109,1
ORTHOMCL16110,1
ORTHOMCL16118,1
ORTHOMCL16121,1
ORTHOMCL16126,1
ORTHOMCL16127,1
ORTHOMCL16135,1
ORTHOMCL16139,1
ORTHOMCL16149,1
ORTHOMCL16164,1
ORTHOMCL16169,1
ORTHOMCL16176,1
ORTHOMCL16180,1
ORTHOMCL16181,1
ORTHOMCL16182,1
ORTHOMCL16183,1
ORTHOMCL16184,1
ORTHOMCL1618,1
ORTHOMCL16190,1
ORTHOMCL16191,1
ORTHOMCL16192,1
ORTHOMCL16201,1
ORTHOMCL16210,1
ORTHOMCL16212,1
ORTHOMCL16219,1
ORTHOMCL16221,1
ORTHOMCL16222,1
ORTHOMCL16224,1
ORTHOMCL16226,1
ORTHOMCL16229,1
ORTHOMCL16234,1
ORTHOMCL16236,1
ORTHOMCL16237,1
ORTHOMCL16246,1
ORTHOMCL16249,1
ORTHOMCL16250,1
ORTHOMCL16252,1
ORTHOMCL16253,1
ORTHOMCL16265,1
ORTHOMCL16267,1
ORTHOMCL16272,1
ORTHOMCL16273,1
ORTHOMCL16279,1
ORTHOMCL16280,1
ORTHOMCL16283,1
ORTHOMCL16287,1
ORTHOMCL16295,1
ORTHOMCL16300,1
ORTHOMCL16307,1
ORTHOMCL16312,1
ORTHOMCL16314,1
ORTHOMCL16317,1
ORTHOMCL16319,1
ORTHOMCL16323,1
ORTHOMCL16325,1
ORTHOMCL16326,1
ORTHOMCL16328,1
ORTHOMCL16333,1
ORTHOMCL16334,1
ORTHOMCL16337,1
ORTHOMCL16341,1
ORTHOMCL16344,1
ORTHOMCL16345,1
ORTHOMCL16347,1
ORTHOMCL16350,1
ORTHOMCL16351,1
ORTHOMCL16355,1
ORTHOMCL16357,1
ORTHOMCL16358,1
ORTHOMCL16360,1
ORTHOMCL16363,1
ORTHOMCL16366,1
ORTHOMCL16368,1
ORTHOMCL16377,1
ORTHOMCL16384,1
ORTHOMCL16402,1
ORTHOMCL1640,1
ORTHOMCL1642,1
ORTHOMCL16443,1
ORTHOMCL16459,1
ORTHOMCL16464,1
ORTHOMCL16467,1
ORTHOMCL16486,1
ORTHOMCL16502,1
ORTHOMCL16509,1
ORTHOMCL1650,1
ORTHOMCL16511,1
ORTHOMCL1651,1
ORTHOMCL16533,1
ORTHOMCL16536,1
ORTHOMCL16539,1
ORTHOMCL16546,1
ORTHOMCL16559,1
ORTHOMCL16561,1
ORTHOMCL16564,1
ORTHOMCL16568,1
ORTHOMCL16574,1
ORTHOMCL16575,1
ORTHOMCL16581,1
ORTHOMCL16623,1
ORTHOMCL1664,1
ORTHOMCL1672,1
ORTHOMCL16734,1
ORTHOMCL16750,1
ORTHOMCL1675,1
ORTHOMCL16760,1
ORTHOMCL16808,1
ORTHOMCL16862,1
ORTHOMCL1686,1
ORTHOMCL16908,1
ORTHOMCL1691,1
ORTHOMCL16945,1
ORTHOMCL16946,1
ORTHOMCL1694,1
ORTHOMCL16959,1
ORTHOMCL16963,1
ORTHOMCL16969,1
ORTHOMCL16981,1
ORTHOMCL16983,1
ORTHOMCL16990,1
ORTHOMCL16994,1
ORTHOMCL16996,1
ORTHOMCL17001,1
ORTHOMCL17017,1
ORTHOMCL17028,1
ORTHOMCL17037,1
ORTHOMCL17069,1
ORTHOMCL17080,1
ORTHOMCL17094,1
ORTHOMCL17095,1
ORTHOMCL17102,1
ORTHOMCL17106,1
ORTHOMCL1710,1
ORTHOMCL17112,1
ORTHOMCL17141,1
ORTHOMCL17142,1
ORTHOMCL17158,1
ORTHOMCL17162,1
ORTHOMCL17165,1
ORTHOMCL17170,1
ORTHOMCL17179,1
ORTHOMCL17186,1
ORTHOMCL17192,1
ORTHOMCL17196,1
ORTHOMCL17225,1
ORTHOMCL17234,1
ORTHOMCL17239,1
ORTHOMCL17256,1
ORTHOMCL17264,1
ORTHOMCL17265,1
ORTHOMCL17270,1
ORTHOMCL17271,1
ORTHOMCL17277,1
ORTHOMCL17278,1
ORTHOMCL17279,1
ORTHOMCL17295,1
ORTHOMCL17297,1
ORTHOMCL1729,1
ORTHOMCL17302,1
ORTHOMCL17310,1
ORTHOMCL17323,1
ORTHOMCL17324,1
ORTHOMCL17325,1
ORTHOMCL17327,1
ORTHOMCL17332,1
ORTHOMCL17334,1
ORTHOMCL17335,1
ORTHOMCL1733,1
ORTHOMCL17340,1
ORTHOMCL17354,1
ORTHOMCL17368,1
ORTHOMCL17375,1
ORTHOMCL17389,1
ORTHOMCL17392,1
ORTHOMCL17395,1
ORTHOMCL17401,1
ORTHOMCL17414,1
ORTHOMCL1743,1
ORTHOMCL17441,1
ORTHOMCL17450,1
ORTHOMCL17460,1
ORTHOMCL1747,1
ORTHOMCL17498,1
ORTHOMCL17501,1
ORTHOMCL17507,1
ORTHOMCL17512,1
ORTHOMCL17518,1
ORTHOMCL17519,1
ORTHOMCL17530,1
ORTHOMCL17539,1
ORTHOMCL17547,1
ORTHOMCL1754,1
ORTHOMCL17553,1
ORTHOMCL17555,1
ORTHOMCL17559,1
ORTHOMCL1755,1
ORTHOMCL17562,1
ORTHOMCL1756,1
ORTHOMCL17577,1
ORTHOMCL17590,1
ORTHOMCL17597,1
ORTHOMCL17600,1
ORTHOMCL17612,1
ORTHOMCL17623,1
ORTHOMCL17625,1
ORTHOMCL1762,1
ORTHOMCL17631,1
ORTHOMCL17646,1
ORTHOMCL17662,1
ORTHOMCL17681,1
ORTHOMCL17684,1
ORTHOMCL17688,1
ORTHOMCL17701,1
ORTHOMCL17703,1
ORTHOMCL17707,1
ORTHOMCL17712,1
ORTHOMCL17713,1
ORTHOMCL17715,1
ORTHOMCL17727,1
ORTHOMCL17737,1
ORTHOMCL17740,1
ORTHOMCL1774,1
ORTHOMCL17753,1
ORTHOMCL17761,1
ORTHOMCL17766,1
ORTHOMCL17769,1
ORTHOMCL17770,1
ORTHOMCL17774,1
ORTHOMCL17779,1
ORTHOMCL1777,1
ORTHOMCL17781,1
ORTHOMCL17786,1
ORTHOMCL17789,1
ORTHOMCL17791,1
ORTHOMCL17799,1
ORTHOMCL17805,1
ORTHOMCL17806,1
ORTHOMCL17819,1
ORTHOMCL17827,1
ORTHOMCL17828,1
ORTHOMCL17839,1
ORTHOMCL1783,1
ORTHOMCL17842,1
ORTHOMCL17846,1
ORTHOMCL17847,1
ORTHOMCL17848,1
ORTHOMCL17854,1
ORTHOMCL17857,1
ORTHOMCL17858,1
ORTHOMCL17861,1
ORTHOMCL17864,1
ORTHOMCL17866,1
ORTHOMCL17872,1
ORTHOMCL17874,1
ORTHOMCL17878,1
ORTHOMCL1787,1
ORTHOMCL1788,1
ORTHOMCL17892,1
ORTHOMCL1789,1
ORTHOMCL17900,1
ORTHOMCL17904,1
ORTHOMCL17913,1
ORTHOMCL17916,1
ORTHOMCL17920,1
ORTHOMCL17922,1
ORTHOMCL17926,1
ORTHOMCL17931,1
ORTHOMCL17934,1
ORTHOMCL17935,1
ORTHOMCL17937,1
ORTHOMCL1794,1
ORTHOMCL17954,1
ORTHOMCL17959,1
ORTHOMCL1796,1
ORTHOMCL17974,1
ORTHOMCL17975,1
ORTHOMCL17981,1
ORTHOMCL17995,1
ORTHOMCL17996,1
ORTHOMCL1800,1
ORTHOMCL18011,1
ORTHOMCL1803,1
ORTHOMCL18075,1
ORTHOMCL1807,1
ORTHOMCL18107,1
ORTHOMCL18134,1
ORTHOMCL18139,1
ORTHOMCL18143,1
ORTHOMCL18150,1
ORTHOMCL18153,1
ORTHOMCL18167,1
ORTHOMCL18180,1
ORTHOMCL18187,1
ORTHOMCL18189,1
ORTHOMCL18193,1
ORTHOMCL18203,1
ORTHOMCL18205,1
ORTHOMCL18224,1
ORTHOMCL18228,1
ORTHOMCL1826,1
ORTHOMCL18290,1
ORTHOMCL18314,1
ORTHOMCL18317,1
ORTHOMCL18319,1
ORTHOMCL1832,1
ORTHOMCL1835,1
ORTHOMCL18366,1
ORTHOMCL18374,1
ORTHOMCL18379,1
ORTHOMCL18384,1
ORTHOMCL18392,1
ORTHOMCL18403,1
ORTHOMCL18406,1
ORTHOMCL18416,1
ORTHOMCL18428,1
ORTHOMCL18429,1
ORTHOMCL1842,1
ORTHOMCL18430,1
ORTHOMCL18433,1
ORTHOMCL18435,1
ORTHOMCL18438,1
ORTHOMCL18439,1
ORTHOMCL18440,1
ORTHOMCL18441,1
ORTHOMCL18447,1
ORTHOMCL1844,1
ORTHOMCL18452,1
ORTHOMCL18453,1
ORTHOMCL18456,1
ORTHOMCL18459,1
ORTHOMCL18461,1
ORTHOMCL18466,1
ORTHOMCL18471,1
ORTHOMCL18473,1
ORTHOMCL18477,1
ORTHOMCL18479,1
ORTHOMCL18493,1
ORTHOMCL18498,1
ORTHOMCL18501,1
ORTHOMCL18511,1
ORTHOMCL18513,1
ORTHOMCL18514,1
ORTHOMCL18518,1
ORTHOMCL18520,1
ORTHOMCL18522,1
ORTHOMCL18528,1
ORTHOMCL18533,1
ORTHOMCL18540,1
ORTHOMCL1854,1
ORTHOMCL18551,1
ORTHOMCL18555,1
ORTHOMCL1855,1
ORTHOMCL18562,1
ORTHOMCL18563,1
ORTHOMCL18569,1
ORTHOMCL18570,1
ORTHOMCL18571,1
ORTHOMCL18576,1
ORTHOMCL1857,1
ORTHOMCL18582,1
ORTHOMCL18583,1
ORTHOMCL18586,1
ORTHOMCL1858,1
ORTHOMCL18590,1
ORTHOMCL18592,1
ORTHOMCL18595,1
ORTHOMCL18600,1
ORTHOMCL18601,1
ORTHOMCL18602,1
ORTHOMCL18609,1
ORTHOMCL18611,1
ORTHOMCL18616,1
ORTHOMCL18622,1
ORTHOMCL18623,1
ORTHOMCL18630,1
ORTHOMCL18633,1
ORTHOMCL18634,1
ORTHOMCL18640,1
ORTHOMCL18643,1
ORTHOMCL18648,1
ORTHOMCL18649,1
ORTHOMCL18650,1
ORTHOMCL18651,1
ORTHOMCL18653,1
ORTHOMCL18655,1
ORTHOMCL18658,1
ORTHOMCL18661,1
ORTHOMCL18663,1
ORTHOMCL18684,1
ORTHOMCL18686,1
ORTHOMCL18689,1
ORTHOMCL18694,1
ORTHOMCL18703,1
ORTHOMCL18711,1
ORTHOMCL18740,1
ORTHOMCL18752,1
ORTHOMCL18760,1
ORTHOMCL18769,1
ORTHOMCL1876,1
ORTHOMCL18793,1
ORTHOMCL1879,1
ORTHOMCL18824,1
ORTHOMCL1882,1
ORTHOMCL1883,1
ORTHOMCL18861,1
ORTHOMCL18862,1
ORTHOMCL18864,1
ORTHOMCL18865,1
ORTHOMCL18869,1
ORTHOMCL1886,1
ORTHOMCL1888,1
ORTHOMCL18893,1
ORTHOMCL1889,1
ORTHOMCL18916,1
ORTHOMCL18919,1
ORTHOMCL18922,1
ORTHOMCL18923,1
ORTHOMCL18930,1
ORTHOMCL1893,1
ORTHOMCL18941,1
ORTHOMCL18948,1
ORTHOMCL18949,1
ORTHOMCL1894,1
ORTHOMCL18952,1
ORTHOMCL18957,1
ORTHOMCL18959,1
ORTHOMCL18970,1
ORTHOMCL18978,1
ORTHOMCL18980,1
ORTHOMCL18995,1
ORTHOMCL1899,1
ORTHOMCL19006,1
ORTHOMCL19014,1
ORTHOMCL19016,1
ORTHOMCL19022,1
ORTHOMCL19048,1
ORTHOMCL19054,1
ORTHOMCL19057,1
ORTHOMCL1905,1
ORTHOMCL1908,1
ORTHOMCL1910,1
ORTHOMCL19154,1
ORTHOMCL19160,1
ORTHOMCL19247,1
ORTHOMCL19260,1
ORTHOMCL19267,1
ORTHOMCL19273,1
ORTHOMCL19279,1
ORTHOMCL19285,1
ORTHOMCL19306,1
ORTHOMCL19316,1
ORTHOMCL19323,1
ORTHOMCL1932,1
ORTHOMCL19331,1
ORTHOMCL19350,1
ORTHOMCL1935,1
ORTHOMCL19381,1
ORTHOMCL19389,1
ORTHOMCL19480,1
ORTHOMCL19514,1
ORTHOMCL19558,1
ORTHOMCL19607,1
ORTHOMCL19679,1
ORTHOMCL19684,1
ORTHOMCL19695,1
ORTHOMCL19706,1
ORTHOMCL19711,1
ORTHOMCL19722,1
ORTHOMCL19751,1
ORTHOMCL19757,1
ORTHOMCL19758,1
ORTHOMCL19759,1
ORTHOMCL19796,1
ORTHOMCL19810,1
ORTHOMCL19811,1
ORTHOMCL19814,1
ORTHOMCL19817,1
ORTHOMCL19827,1
ORTHOMCL1985,1
ORTHOMCL19871,1
ORTHOMCL19875,1
ORTHOMCL19883,1
ORTHOMCL1988,1
ORTHOMCL19897,1
ORTHOMCL19916,1
ORTHOMCL19931,1
ORTHOMCL19933,1
ORTHOMCL19953,1
ORTHOMCL19975,1
ORTHOMCL1998,1
ORTHOMCL1999,1
ORTHOMCL20002,1
ORTHOMCL20004,1
ORTHOMCL2000,1
ORTHOMCL20010,1
ORTHOMCL20024,1
ORTHOMCL20034,1
ORTHOMCL20089,1
ORTHOMCL20096,1
ORTHOMCL20124,1
ORTHOMCL20134,1
ORTHOMCL20146,1
ORTHOMCL2014,1
ORTHOMCL20154,1
ORTHOMCL20162,1
ORTHOMCL2016,1
ORTHOMCL20174,1
ORTHOMCL20178,1
ORTHOMCL20188,1
ORTHOMCL20191,1
ORTHOMCL2019,1
ORTHOMCL2022,1
ORTHOMCL20247,1
ORTHOMCL20252,1
ORTHOMCL20262,1
ORTHOMCL20279,1
ORTHOMCL20281,1
ORTHOMCL2028,1
ORTHOMCL20292,1
ORTHOMCL20301,1
ORTHOMCL20308,1
ORTHOMCL20312,1
ORTHOMCL20313,1
ORTHOMCL20344,1
ORTHOMCL20363,1
ORTHOMCL20369,1
ORTHOMCL20382,1
ORTHOMCL20383,1
ORTHOMCL20405,1
ORTHOMCL20407,1
ORTHOMCL20408,1
ORTHOMCL20418,1
ORTHOMCL2041,1
ORTHOMCL20420,1
ORTHOMCL20425,1
ORTHOMCL20433,1
ORTHOMCL20435,1
ORTHOMCL20448,1
ORTHOMCL20453,1
ORTHOMCL20457,1
ORTHOMCL2045,1
ORTHOMCL20464,1
ORTHOMCL20475,1
ORTHOMCL20491,1
ORTHOMCL20497,1
ORTHOMCL20509,1
ORTHOMCL20511,1
ORTHOMCL20521,1
ORTHOMCL20535,1
ORTHOMCL20540,1
ORTHOMCL20550,1
ORTHOMCL20552,1
ORTHOMCL20557,1
ORTHOMCL20577,1
ORTHOMCL2059,1
ORTHOMCL20616,1
ORTHOMCL20619,1
ORTHOMCL20620,1
ORTHOMCL20621,1
ORTHOMCL20624,1
ORTHOMCL20628,1
ORTHOMCL20630,1
ORTHOMCL20632,1
ORTHOMCL20650,1
ORTHOMCL20654,1
ORTHOMCL20659,1
ORTHOMCL20669,1
ORTHOMCL20704,1
ORTHOMCL20721,1
ORTHOMCL2075,1
ORTHOMCL20772,1
ORTHOMCL20777,1
ORTHOMCL20808,1
ORTHOMCL2080,1
ORTHOMCL2082,1
ORTHOMCL20834,1
ORTHOMCL2083,1
ORTHOMCL20842,1
ORTHOMCL20867,1
ORTHOMCL2086,1
ORTHOMCL20879,1
ORTHOMCL20896,1
ORTHOMCL20943,1
ORTHOMCL2095,1
ORTHOMCL20967,1
ORTHOMCL2097,1
ORTHOMCL20994,1
ORTHOMCL20995,1
ORTHOMCL2099,1
ORTHOMCL2101,1
ORTHOMCL21022,1
ORTHOMCL21023,1
ORTHOMCL2102,1
ORTHOMCL21037,1
ORTHOMCL21039,1
ORTHOMCL21046,1
ORTHOMCL21048,1
ORTHOMCL21058,1
ORTHOMCL21076,1
ORTHOMCL21087,1
ORTHOMCL2109,1
ORTHOMCL21102,1
ORTHOMCL2110,1
ORTHOMCL21121,1
ORTHOMCL21134,1
ORTHOMCL21159,1
ORTHOMCL21162,1
ORTHOMCL2118,1
ORTHOMCL21217,1
ORTHOMCL2121,1
ORTHOMCL21238,1
ORTHOMCL21257,1
ORTHOMCL21264,1
ORTHOMCL21266,1
ORTHOMCL21284,1
ORTHOMCL21290,1
ORTHOMCL21298,1
ORTHOMCL21314,1
ORTHOMCL2135,1
ORTHOMCL21362,1
ORTHOMCL21369,1
ORTHOMCL2138,1
ORTHOMCL21395,1
ORTHOMCL21399,1
ORTHOMCL2140,1
ORTHOMCL2141,1
ORTHOMCL21421,1
ORTHOMCL21426,1
ORTHOMCL21433,1
ORTHOMCL2143,1
ORTHOMCL21445,1
ORTHOMCL21456,1
ORTHOMCL21458,1
ORTHOMCL2145,1
ORTHOMCL21461,1
ORTHOMCL21466,1
ORTHOMCL21472,1
ORTHOMCL21474,1
ORTHOMCL21483,1
ORTHOMCL21484,1
ORTHOMCL21487,1
ORTHOMCL21494,1
ORTHOMCL21499,1
ORTHOMCL21502,1
ORTHOMCL21504,1
ORTHOMCL21506,1
ORTHOMCL2150,1
ORTHOMCL21514,1
ORTHOMCL2151,1
ORTHOMCL21528,1
ORTHOMCL21529,1
ORTHOMCL2152,1
ORTHOMCL21533,1
ORTHOMCL21537,1
ORTHOMCL21538,1
ORTHOMCL21551,1
ORTHOMCL21552,1
ORTHOMCL21554,1
ORTHOMCL21556,1
ORTHOMCL21561,1
ORTHOMCL21565,1
ORTHOMCL21570,1
ORTHOMCL21571,1
ORTHOMCL21577,1
ORTHOMCL2158,1
ORTHOMCL21592,1
ORTHOMCL21595,1
ORTHOMCL21598,1
ORTHOMCL21606,1
ORTHOMCL21608,1
ORTHOMCL21615,1
ORTHOMCL21633,1
ORTHOMCL21635,1
ORTHOMCL21637,1
ORTHOMCL21641,1
ORTHOMCL21657,1
ORTHOMCL2165,1
ORTHOMCL21663,1
ORTHOMCL21668,1
ORTHOMCL21673,1
ORTHOMCL21677,1
ORTHOMCL21691,1
ORTHOMCL2169,1
ORTHOMCL21704,1
ORTHOMCL2170,1
ORTHOMCL21710,1
ORTHOMCL21711,1
ORTHOMCL21718,1
ORTHOMCL21720,1
ORTHOMCL21724,1
ORTHOMCL21725,1
ORTHOMCL21732,1
ORTHOMCL21752,1
ORTHOMCL21754,1
ORTHOMCL21761,1
ORTHOMCL21762,1
ORTHOMCL21772,1
ORTHOMCL21781,1
ORTHOMCL21786,1
ORTHOMCL21789,1
ORTHOMCL21793,1
ORTHOMCL21807,1
ORTHOMCL2180,1
ORTHOMCL21812,1
ORTHOMCL21838,1
ORTHOMCL21897,1
ORTHOMCL2192,1
ORTHOMCL2193,1
ORTHOMCL21943,1
ORTHOMCL21946,1
ORTHOMCL21947,1
ORTHOMCL21952,1
ORTHOMCL21966,1
ORTHOMCL21969,1
ORTHOMCL2197,1
ORTHOMCL2198,1
ORTHOMCL22001,1
ORTHOMCL22022,1
ORTHOMCL22033,1
ORTHOMCL22054,1
ORTHOMCL2205,1
ORTHOMCL22064,1
ORTHOMCL22077,1
ORTHOMCL22078,1
ORTHOMCL22079,1
ORTHOMCL22082,1
ORTHOMCL22098,1
ORTHOMCL22105,1
ORTHOMCL2210,1
ORTHOMCL22111,1
ORTHOMCL2211,1
ORTHOMCL22133,1
ORTHOMCL22137,1
ORTHOMCL22142,1
ORTHOMCL22155,1
ORTHOMCL22167,1
ORTHOMCL22172,1
ORTHOMCL22177,1
ORTHOMCL2217,1
ORTHOMCL22206,1
ORTHOMCL2220,1
ORTHOMCL22220,1
ORTHOMCL2222,1
ORTHOMCL22232,1
ORTHOMCL2223,1
ORTHOMCL22242,1
ORTHOMCL22246,1
ORTHOMCL22247,1
ORTHOMCL22252,1
ORTHOMCL22265,1
ORTHOMCL22271,1
ORTHOMCL22289,1
ORTHOMCL22308,1
ORTHOMCL22310,1
ORTHOMCL22317,1
ORTHOMCL2232,1
ORTHOMCL22337,1
