ortho	swissProt	name	egn	db	description
ORTHOMCL2617	Q86XN7	PRSR1_HUMAN	PRSR1	HUMAN	proline and serine rich 1 [Source:HGNC Symbol;Acc:HGNC:20291]
ORTHOMCL2684	Q96RW7	HMCN1_HUMAN	HMCN1	HUMAN	hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]
ORTHOMCL2787	Q8WUK0	PTPM1_HUMAN	PTPM1	HUMAN	protein tyrosine phosphatase, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:26965]
ORTHOMCL2813	P53990	IST1_HUMAN	IST1	HUMAN	IST1, ESCRT-III associated factor [Source:HGNC Symbol;Acc:HGNC:28977]
ORTHOMCL3418	Q96NA8	TSNA1_HUMAN	TSNA1	HUMAN	t-SNARE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26437]
ORTHOMCL3451	Q9UBB4	ATX10_HUMAN	ATX10	HUMAN	ataxin 10 [Source:HGNC Symbol;Acc:HGNC:10549]
ORTHOMCL4033	A6NFN3	RFOX3_HUMAN	RFOX3	HUMAN	RNA binding fox-1 homolog 3 [Source:HGNC Symbol;Acc:HGNC:27097]
ORTHOMCL4075	Q9Y426	C2CD2_HUMAN	C2CD2	HUMAN	C2 calcium dependent domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1266]
ORTHOMCL4301	Q99674	CGRE1_HUMAN	CGRE1	HUMAN	cell growth regulator with EF-hand domain 1 [Source:HGNC Symbol;Acc:HGNC:16962]
ORTHOMCL4870	Q9NXE8	CWC25_HUMAN	CWC25	HUMAN	CWC25 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:25989]
ORTHOMCL5003	Q86UP6	CUZD1_HUMAN	CUZD1	HUMAN	CUB and zona pellucida like domains 1 [Source:HGNC Symbol;Acc:HGNC:17937]
ORTHOMCL5732	O43490	PROM1_HUMAN	PROM1	HUMAN	prominin 1 [Source:HGNC Symbol;Acc:HGNC:9454]
ORTHOMCL6564	P48052	CBPA2_HUMAN	CBPA2	HUMAN	carboxypeptidase A2 [Source:HGNC Symbol;Acc:HGNC:2297]
ORTHOMCL7247	O15118	NPC1_HUMAN	NPC1	HUMAN	NPC intracellular cholesterol transporter 1 [Source:HGNC Symbol;Acc:HGNC:7897]
ORTHOMCL7384	Q6ZUJ8	BCAP_HUMAN	BCAP	HUMAN	phosphoinositide-3-kinase adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:30034]
ORTHOMCL7408	Q96RW7	HMCN1_HUMAN	HMCN1	HUMAN	hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]
ORTHOMCL7507	Q9NR16	C163B_HUMAN	C163B	HUMAN	CD163 molecule like 1 [Source:HGNC Symbol;Acc:HGNC:30375]
ORTHOMCL7802	Q8N806	UBR7_HUMAN	UBR7	HUMAN	ubiquitin protein ligase E3 component n-recognin 7 (putative) [Source:HGNC Symbol;Acc:HGNC:20344]
ORTHOMCL7944	Q02318	CP27A_HUMAN	CP27A	HUMAN	cytochrome P450 family 27 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2605]
ORTHOMCL8079	P29371	NK3R_HUMAN	NK3R	HUMAN	tachykinin receptor 3 [Source:HGNC Symbol;Acc:HGNC:11528]
ORTHOMCL9551	Q8TC07	TBC15_HUMAN	TBC15	HUMAN	TBC1 domain family member 15 [Source:HGNC Symbol;Acc:HGNC:25694]
ORTHOMCL9634	Q13507	TRPC3_HUMAN	TRPC3	HUMAN	transient receptor potential cation channel subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:12335]
ORTHOMCL9692	Q92896	GSLG1_HUMAN	GSLG1	HUMAN	golgi glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:4316]
ORTHOMCL14219	Q3MHG0	COG4_BOVIN	COG4	BOVIN	component of oligomeric golgi complex 4 [Source:VGNC Symbol;Acc:VGNC:27549]
ORTHOMCL15443	F1MJW3	SCNNG_BOVIN	SCNNG	BOVIN	sodium channel epithelial 1 gamma subunit [Source:VGNC Symbol;Acc:VGNC:34358]
ORTHOMCL17335	Q2HJF7	KCC2D_BOVIN	KCC2D	BOVIN	Calcium/calmodulin-dependent protein kinase type II subunit delta  [Source:UniProtKB/Swiss-Prot;Acc:Q2HJF7]
ORTHOMCL17864	Q1LZA7	LIMD2_BOVIN	LIMD2	BOVIN	LIM domain containing 2 [Source:VGNC Symbol;Acc:VGNC:30889]
ORTHOMCL4329	Q58D84	FSTL1_BOVIN	FSTL1	BOVIN	follistatin like 1 [Source:VGNC Symbol;Acc:VGNC:29135]
ORTHOMCL5536	Q3T0B6	C1QBP_BOVIN	C1QBP	BOVIN	complement C1q binding protein [Source:VGNC Symbol;Acc:VGNC:26618]
ORTHOMCL8364	Q3ZBP0	CK074_BOVIN	CK074	BOVIN	Uncharacterized protein C11orf74 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q3ZBP0]
ORTHOMCL11481	Q4TVR5	DUSTY_BOVIN	DUSTY	BOVIN	dual serine/threonine and tyrosine protein kinase [Source:VGNC Symbol;Acc:VGNC:28227]
ORTHOMCL12588	Q17QQ2	TPMT_BOVIN	TPMT	BOVIN	thiopurine S-methyltransferase [Source:VGNC Symbol;Acc:VGNC:36255]
ORTHOMCL1452	Q9MYP6	DHB14_BOVIN	DHB14	BOVIN	hydroxysteroid 17-beta dehydrogenase 14 [Source:VGNC Symbol;Acc:VGNC:29972]
ORTHOMCL17368	P83095	LACTB_BOVIN	LACTB	BOVIN	lactamase beta [Source:VGNC Symbol;Acc:VGNC:30764]
ORTHOMCL1876	A2VDZ9	VAPB_BOVIN	VAPB	BOVIN	VAMP associated protein B and C [Source:VGNC Symbol;Acc:VGNC:36764]
ORTHOMCL19316	Q0VC81	AA3R_BOVIN	AA3R	BOVIN	Adenosine receptor A3  [Source:UniProtKB/Swiss-Prot;Acc:Q0VC81]
ORTHOMCL5725	Q3ZBU9	UBXN4_BOVIN	UBXN4	BOVIN	UBX domain protein 4 [Source:VGNC Symbol;Acc:VGNC:36627]
ORTHOMCL7313	Q0P595	SIR7_BOVIN	SIR7	BOVIN	sirtuin 7 [Source:VGNC Symbol;Acc:VGNC:34636]
ORTHOMCL10415	E7F1H9	YTHD2_DANRE	YTHD2	DANRE	YTH N(6)-methyladenosine RNA binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-040426-948]
ORTHOMCL11738	F1R5H6	BRD4_DANRE	BRD4	DANRE	bromodomain containing 4 [Source:ZFIN;Acc:ZDB-GENE-030131-267]
ORTHOMCL13700	Q92051	CAHZ_DANRE	CAHZ	DANRE	carbonic anhydrase [Source:ZFIN;Acc:ZDB-GENE-980526-39]
ORTHOMCL15614	B0UXH6	RGPS1_DANRE	RGPS1	DANRE	Ral GEF with PH domain and SH3 binding motif 1 [Source:ZFIN;Acc:ZDB-GENE-070720-16]
ORTHOMCL19514	A2BGM5	FOXN4_DANRE	FOXN4	DANRE	forkhead box N4 [Source:ZFIN;Acc:ZDB-GENE-990415-277]
ORTHOMCL6394	Q08BY0	NDUF7_DANRE	NDUF7	DANRE	NADH dehydrogenase (ubiquinone) complex I, assembly factor 7 [Source:ZFIN;Acc:ZDB-GENE-060929-628]
ORTHOMCL7424	A3KPW9	BAG6_DANRE	BAG6	DANRE	BCL2 associated athanogene 6, like [Source:ZFIN;Acc:ZDB-GENE-060307-2]
ORTHOMCL7596	F1Q8W0	CATIN_DANRE	CATIN	DANRE	cactin [Source:ZFIN;Acc:ZDB-GENE-060503-322]
ORTHOMCL7827	Q66IC8	TC1D1_DANRE	TC1D1	DANRE	Tctex1 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040912-49]
ORTHOMCL13728	Q9PTS8	ACHA9_CHICK	ACHA9	CHICK	Neuronal acetylcholine receptor subunit alpha-9  [Source:UniProtKB/Swiss-Prot;Acc:Q9PTS8]
ORTHOMCL10864	Q5ZK62	ACAP2_CHICK	ACAP2	CHICK	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZK62]
ORTHOMCL2526	P19352	TPM2_CHICK	TPM2	CHICK	Tropomyosin beta chain  [Source:UniProtKB/Swiss-Prot;Acc:P19352]
ORTHOMCL5781	Q5ZI20	S39AD_CHICK	S39AD	CHICK	Zinc transporter ZIP13  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZI20]
ORTHOMCL6750	P18519	TNR16_CHICK	TNR16	CHICK	Tumor necrosis factor receptor superfamily member 16  [Source:UniProtKB/Swiss-Prot;Acc:P18519]
ORTHOMCL13471	O46043	PARG_DROME	PARG	DROME	Poly(ADP-ribose) glycohydrolase [Source:FlyBase;Acc:FBgn0023216]
ORTHOMCL2827	O61443	MK38B_DROME	MK38B	DROME	p38b MAP kinase [Source:FlyBase;Acc:FBgn0024846]
ORTHOMCL5771	Q9VAY7	FAM50_DROME	FAM50	DROME	
ORTHOMCL6348	P08120	CO4A1_DROME	CO4A1	DROME	Collagen type IV alpha 1 [Source:FlyBase;Acc:FBgn0000299]
ORTHOMCL6698	P08120	CO4A1_DROME	CO4A1	DROME	Collagen type IV alpha 1 [Source:FlyBase;Acc:FBgn0000299]
ORTHOMCL7133	A1ZAY1	DLISH_DROME	DLISH	DROME	Dachs ligand with SH3s [Source:FlyBase;Acc:FBgn0034264]
ORTHOMCL10486	O13146	EPHA3_DANRE	EPHA3	DANRE	none
ORTHOMCL10549	none	NA	NA	NA	none
ORTHOMCL10666	none	NA	NA	NA	none
ORTHOMCL10728	Q3TAA7	S11IP_MOUSE	S11IP	MOUSE	none
ORTHOMCL10868	Q62371	DDR2_MOUSE	DDR2	MOUSE	none
ORTHOMCL10961	Q5SWD9	TSR1_MOUSE	TSR1	MOUSE	none
ORTHOMCL11070	P52825	CPT2_MOUSE	CPT2	MOUSE	none
ORTHOMCL11297	Q61090	FZD7_MOUSE	FZD7	MOUSE	none
ORTHOMCL11729	Q8C2L6	T161B_MOUSE	T161B	MOUSE	none
ORTHOMCL11813	O15973	OPSD1_MIZYE	OPSD1	MIZYE	none
ORTHOMCL12086	Q28C74	LPPRC_XENTR	LPPRC	XENTR	none
ORTHOMCL12791	A3E4D8	CALM_PROMN	CALM	PROMN	none
ORTHOMCL12846	Q6PCS4	RHG29_DANRE	RHG29	DANRE	none
ORTHOMCL13435	P24668	MPRD_MOUSE	MPRD	MOUSE	none
ORTHOMCL13772	Q8Q0U0	Y045_METMA	Y045	METMA	none
ORTHOMCL13878	Q54QR3	RB32A_DICDI	RB32A	DICDI	none
ORTHOMCL14007	P32442	MEOX1_MOUSE	MEOX1	MOUSE	none
ORTHOMCL14919	none	NA	NA	NA	none
ORTHOMCL15014	A2A8L5	PTPRF_MOUSE	PTPRF	MOUSE	none
ORTHOMCL15086	none	NA	NA	NA	none
ORTHOMCL15181	none	NA	NA	NA	none
ORTHOMCL15303	Q4R747	LRC46_MACFA	LRC46	MACFA	none
ORTHOMCL15424	O88974	SETB1_MOUSE	SETB1	MOUSE	none
ORTHOMCL15457	O13024	INCEA_XENLA	INCEA	XENLA	none
ORTHOMCL16181	Q05546	TENR_RAT	TENR	RAT	none
ORTHOMCL16246	A1A4L4	MINY4_BOVIN	MINY4	BOVIN	none
ORTHOMCL16312	Q3TRR0	MAP9_MOUSE	MAP9	MOUSE	none
ORTHOMCL16368	P0C5Y8	ALS2_RAT	ALS2	RAT	none
ORTHOMCL16946	B3EWZ3	CADN_ACRMI	CADN	ACRMI	none
ORTHOMCL16983	O36018	BUD22_SCHPO	BUD22	SCHPO	none
ORTHOMCL17095	none	NA	NA	NA	none
ORTHOMCL17162	B4GD14	LPHN_DROPE	LPHN	DROPE	none
ORTHOMCL17277	Q5ZIE8	MCAF1_CHICK	MCAF1	CHICK	none
ORTHOMCL17414	Q54BU4	ABCB1_DICDI	ABCB1	DICDI	none
ORTHOMCL17450	Q196X6	VF232_IIV3	VF232	IIV3	none
ORTHOMCL17662	Q3U3T8	WDR62_MOUSE	WDR62	MOUSE	none
ORTHOMCL17684	F1M3L7	EPS8_RAT	EPS8	RAT	none
ORTHOMCL17703	none	NA	NA	NA	none
ORTHOMCL17839	P41592	OPSR_ANOCA	OPSR	ANOCA	none
ORTHOMCL17861	Q5TJ56	FORF_DICDI	FORF	DICDI	none
ORTHOMCL17937	Q5YU15	Y3478_NOCFA	Y3478	NOCFA	none
ORTHOMCL18439	Q69ZU8	ANKR6_MOUSE	ANKR6	MOUSE	none
ORTHOMCL18447	P41113	ACT3_PODCA	ACT3	PODCA	none
ORTHOMCL18453	B8VIW9	FP_ACRMI	FP	ACRMI	none
ORTHOMCL18752	Q28D84	EZH2_XENTR	EZH2	XENTR	none
ORTHOMCL18824	P10401	POLY_DROME	POLY	DROME	none
ORTHOMCL1893	none	NA	NA	NA	none
ORTHOMCL19306	none	NA	NA	NA	none
ORTHOMCL19381	none	NA	NA	NA	none
ORTHOMCL19796	none	NA	NA	NA	none
ORTHOMCL19827	none	NA	NA	NA	none
ORTHOMCL20475	E7F568	COBL_DANRE	COBL	DANRE	none
ORTHOMCL20509	Q9U943	APLP_LOCMI	APLP	LOCMI	none
ORTHOMCL21487	Q6PAL0	BEND3_MOUSE	BEND3	MOUSE	none
ORTHOMCL21552	Q4R3G4	RNF17_MACFA	RNF17	MACFA	none
ORTHOMCL21635	Q3UIR3	DTX3L_MOUSE	DTX3L	MOUSE	none
ORTHOMCL21663	Q5R6L3	DNLI4_PONAB	DNLI4	PONAB	none
ORTHOMCL22098	none	NA	NA	NA	none
ORTHOMCL22341	O64943	POLC2_JUNOX	POLC2	JUNOX	none
ORTHOMCL2259	O18896	SOX9_PIG	SOX9	PIG	none
ORTHOMCL3502	Q6AYH2	IN80E_RAT	IN80E	RAT	none
ORTHOMCL3882	none	NA	NA	NA	none
ORTHOMCL4043	D3Z3C6	ZFAN4_MOUSE	ZFAN4	MOUSE	none
ORTHOMCL4156	Q6PFK1	ZN598_DANRE	ZN598	DANRE	none
ORTHOMCL4388	none	NA	NA	NA	none
ORTHOMCL4474	P83852	CBPD_LOPSP	CBPD	LOPSP	none
ORTHOMCL5131	none	NA	NA	NA	none
ORTHOMCL5626	A7RSH7	EIF3J_NEMVE	EIF3J	NEMVE	none
ORTHOMCL5943	Q05116	MP2K1_XENLA	MP2K1	XENLA	none
ORTHOMCL6110	A7T395	SPAST_NEMVE	SPAST	NEMVE	none
ORTHOMCL6491	A7T167	GDAP2_NEMVE	GDAP2	NEMVE	none
ORTHOMCL6554	none	NA	NA	NA	none
ORTHOMCL6741	Q5VX52	SPAT1_HUMAN	SPAT1	HUMAN	none
ORTHOMCL7212	none	NA	NA	NA	none
ORTHOMCL7227	Q5FVF4	TM7S3_RAT	TM7S3	RAT	none
ORTHOMCL7254	Q5R839	S41A1_PONAB	S41A1	PONAB	none
ORTHOMCL7314	Q5RFA0	NELFD_PONAB	NELFD	PONAB	none
ORTHOMCL7362	Q5EY87	GRHL1_XENLA	GRHL1	XENLA	none
ORTHOMCL7500	O04469	ECI1_ARATH	ECI1	ARATH	none
ORTHOMCL7522	B5DF27	LOXL2_RAT	LOXL2	RAT	none
ORTHOMCL7551	P00518	PHKG1_RABIT	PHKG1	RABIT	none
ORTHOMCL7697	Q5PQN4	MDM1_RAT	MDM1	RAT	none
ORTHOMCL8076	Q6J1I7	RN166_RAT	RN166	RAT	none
ORTHOMCL8337	Q01887	RYK_MOUSE	RYK	MOUSE	none
ORTHOMCL8370	O32229	YVAG_BACSU	YVAG	BACSU	none
ORTHOMCL9029	Q28BR5	PREP_XENTR	PREP	XENTR	none
ORTHOMCL9177	Q5XHA8	PYG1A_XENLA	PYG1A	XENLA	none
ORTHOMCL9223	B8UU78	ELP_ACRMI	ELP	ACRMI	none
ORTHOMCL9238	O02776	PARG_BOVIN	PARG	BOVIN	none
ORTHOMCL9307	Q90X38	GPKOW_DANRE	GPKOW	DANRE	none
ORTHOMCL9445	A6QQL0	S15A4_BOVIN	S15A4	BOVIN	none
ORTHOMCL1016	Q28619	NHRF1_RABIT	NHRF1	RABIT	none
ORTHOMCL10542	P16086	SPTN1_RAT	SPTN1	RAT	none
ORTHOMCL1054	A7SGZ5	EIF3K_NEMVE	EIF3K	NEMVE	none
ORTHOMCL10972	O88307	SORL_MOUSE	SORL	MOUSE	none
ORTHOMCL11163	none	NA	NA	NA	none
ORTHOMCL11254	P0CF65	CRBN_CHICK	CRBN	CHICK	none
ORTHOMCL12157	Q2TBI7	IQCC_BOVIN	IQCC	BOVIN	none
ORTHOMCL12385	Q7SIC1	FUCL_ANGAN	FUCL	ANGAN	none
ORTHOMCL12817	P25119	TNR1B_MOUSE	TNR1B	MOUSE	none
ORTHOMCL14287	P22770	ACHA7_CHICK	ACHA7	CHICK	none
ORTHOMCL1570	O23184	CML19_ARATH	CML19	ARATH	none
ORTHOMCL2110	Q5RAJ6	DJB11_PONAB	DJB11	PONAB	none
ORTHOMCL3500	A4YI89	HPCD_METS5	HPCD	METS5	none
ORTHOMCL3556	Q5ZID0	NMRL1_CHICK	NMRL1	CHICK	none
ORTHOMCL3817	Q90839	DKK3_CHICK	DKK3	CHICK	none
ORTHOMCL3842	none	NA	NA	NA	none
ORTHOMCL4479	I7C6E8	C7A52_PANGI	C7A52	PANGI	none
ORTHOMCL4561	Q5R7X9	RAD1_PONAB	RAD1	PONAB	none
ORTHOMCL4898	none	NA	NA	NA	none
ORTHOMCL5280	O97192	TPM_HELAS	TPM	HELAS	none
ORTHOMCL5886	none	NA	NA	NA	none
ORTHOMCL5908	O07834	DAPB1_PSEMX	DAPB1	PSEMX	none
ORTHOMCL8101	none	NA	NA	NA	none
ORTHOMCL8172	none	NA	NA	NA	none
ORTHOMCL8228	P35409	GLHR_ANTEL	GLHR	ANTEL	none
ORTHOMCL8286	none	NA	NA	NA	none
ORTHOMCL8988	P91753	MP62_LYTPI	MP62	LYTPI	none
ORTHOMCL9844	P37693	HETM_NOSS1	HETM	NOSS1	none
