ortho	swissProt	name	egn	db	description
ORTHOMCL15144	P51810	GP143_HUMAN	GP143	HUMAN	G protein-coupled receptor 143 [Source:HGNC Symbol;Acc:HGNC:20145]
ORTHOMCL15207	Q8WZ64	ARAP2_HUMAN	ARAP2	HUMAN	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:16924]
ORTHOMCL15360	Q9UKI8	TLK1_HUMAN	TLK1	HUMAN	tousled like kinase 1 [Source:HGNC Symbol;Acc:HGNC:11841]
ORTHOMCL15415	Q96DN6	MBD6_HUMAN	MBD6	HUMAN	methyl-CpG binding domain protein 6 [Source:HGNC Symbol;Acc:HGNC:20445]
ORTHOMCL15431	A7E2V4	ZSWM8_HUMAN	ZSWM8	HUMAN	zinc finger SWIM-type containing 8 [Source:HGNC Symbol;Acc:HGNC:23528]
ORTHOMCL15479	Q68CP9	ARID2_HUMAN	ARID2	HUMAN	AT-rich interaction domain 2 [Source:HGNC Symbol;Acc:HGNC:18037]
ORTHOMCL15512	Q9NR09	BIRC6_HUMAN	BIRC6	HUMAN	baculoviral IAP repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:13516]
ORTHOMCL15613	Q9UI17	M2GD_HUMAN	M2GD	HUMAN	dimethylglycine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24475]
ORTHOMCL15616	P42566	EPS15_HUMAN	EPS15	HUMAN	epidermal growth factor receptor pathway substrate 15 [Source:HGNC Symbol;Acc:HGNC:3419]
ORTHOMCL15626	O15085	ARHGB_HUMAN	ARHGB	HUMAN	Rho guanine nucleotide exchange factor 11 [Source:HGNC Symbol;Acc:HGNC:14580]
ORTHOMCL15627	Q15058	KIF14_HUMAN	KIF14	HUMAN	kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181]
ORTHOMCL15642	Q76FK4	NOL8_HUMAN	NOL8	HUMAN	nucleolar protein 8 [Source:HGNC Symbol;Acc:HGNC:23387]
ORTHOMCL15727	P50222	MEOX2_HUMAN	MEOX2	HUMAN	mesenchyme homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7014]
ORTHOMCL15828	Q9Y6L7	TLL2_HUMAN	TLL2	HUMAN	tolloid like 2 [Source:HGNC Symbol;Acc:HGNC:11844]
ORTHOMCL15921	O43772	MCAT_HUMAN	MCAT	HUMAN	solute carrier family 25 member 20 [Source:HGNC Symbol;Acc:HGNC:1421]
ORTHOMCL15974	O15042	SR140_HUMAN	SR140	HUMAN	U2 snRNP associated SURP domain containing [Source:HGNC Symbol;Acc:HGNC:30855]
ORTHOMCL16006	Q7Z460	CLAP1_HUMAN	CLAP1	HUMAN	cytoplasmic linker associated protein 1 [Source:HGNC Symbol;Acc:HGNC:17088]
ORTHOMCL16023	P28799	GRN_HUMAN	GRN	HUMAN	granulin precursor [Source:HGNC Symbol;Acc:HGNC:4601]
ORTHOMCL16150	Q9Y6H5	SNCAP_HUMAN	SNCAP	HUMAN	synuclein alpha interacting protein [Source:HGNC Symbol;Acc:HGNC:11139]
ORTHOMCL16198	Q9BSV6	SEN34_HUMAN	SEN34	HUMAN	tRNA splicing endonuclease subunit 34 [Source:HGNC Symbol;Acc:HGNC:15506]
ORTHOMCL16234	O75970	MPDZ_HUMAN	MPDZ	HUMAN	multiple PDZ domain crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:7208]
ORTHOMCL16267	P55265	DSRAD_HUMAN	DSRAD	HUMAN	adenosine deaminase, RNA specific [Source:HGNC Symbol;Acc:HGNC:225]
ORTHOMCL16284	Q9NYL2	M3K20_HUMAN	M3K20	HUMAN	mitogen-activated protein kinase kinase kinase 20 [Source:HGNC Symbol;Acc:HGNC:17797]
ORTHOMCL16326	Q64LD2	WDR25_HUMAN	WDR25	HUMAN	WD repeat domain 25 [Source:HGNC Symbol;Acc:HGNC:21064]
ORTHOMCL16334	Q5S007	LRRK2_HUMAN	LRRK2	HUMAN	leucine rich repeat kinase 2 [Source:HGNC Symbol;Acc:HGNC:18618]
ORTHOMCL16337	Q9Y2L9	LRCH1_HUMAN	LRCH1	HUMAN	leucine rich repeats and calponin homology domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20309]
ORTHOMCL16341	Q8ND61	CC020_HUMAN	CC020	HUMAN	chromosome 3 open reading frame 20 [Source:HGNC Symbol;Acc:HGNC:25320]
ORTHOMCL16347	Q86UR5	RIMS1_HUMAN	RIMS1	HUMAN	regulating synaptic membrane exocytosis 1 [Source:HGNC Symbol;Acc:HGNC:17282]
ORTHOMCL16360	Q7LBC6	KDM3B_HUMAN	KDM3B	HUMAN	lysine demethylase 3B [Source:HGNC Symbol;Acc:HGNC:1337]
ORTHOMCL16366	Q6ZMV7	LEKR1_HUMAN	LEKR1	HUMAN	leucine, glutamate and lysine rich 1 [Source:HGNC Symbol;Acc:HGNC:33765]
ORTHOMCL1654	Q8N4L2	PP4P2_HUMAN	PP4P2	HUMAN	phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:25452]
ORTHOMCL16561	A6NCI4	VWA3A_HUMAN	VWA3A	HUMAN	von Willebrand factor A domain containing 3A [Source:HGNC Symbol;Acc:HGNC:27088]
ORTHOMCL16629	Q9UKV3	ACINU_HUMAN	ACINU	HUMAN	apoptotic chromatin condensation inducer 1 [Source:HGNC Symbol;Acc:HGNC:17066]
ORTHOMCL16630	Q6V0I7	FAT4_HUMAN	FAT4	HUMAN	FAT atypical cadherin 4 [Source:HGNC Symbol;Acc:HGNC:23109]
ORTHOMCL16664	Q9UKA2	FBXL4_HUMAN	FBXL4	HUMAN	F-box and leucine rich repeat protein 4 [Source:HGNC Symbol;Acc:HGNC:13601]
ORTHOMCL16684	Q9UKN8	TF3C4_HUMAN	TF3C4	HUMAN	general transcription factor IIIC subunit 4 [Source:HGNC Symbol;Acc:HGNC:4667]
ORTHOMCL16911	O75746	CMC1_HUMAN	CMC1	HUMAN	solute carrier family 25 member 12 [Source:HGNC Symbol;Acc:HGNC:10982]
ORTHOMCL17036	Q9BQP7	MGME1_HUMAN	MGME1	HUMAN	mitochondrial genome maintenance exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:16205]
ORTHOMCL17211	P82279	CRUM1_HUMAN	CRUM1	HUMAN	crumbs 1, cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:2343]
ORTHOMCL17265	A6NK53	ZN233_HUMAN	ZN233	HUMAN	zinc finger protein 233 [Source:HGNC Symbol;Acc:HGNC:30946]
ORTHOMCL17375	Q8N137	CNTRB_HUMAN	CNTRB	HUMAN	centrobin, centriole duplication and spindle assembly protein [Source:HGNC Symbol;Acc:HGNC:29616]
ORTHOMCL17570	O94759	TRPM2_HUMAN	TRPM2	HUMAN	transient receptor potential cation channel subfamily M member 2 [Source:HGNC Symbol;Acc:HGNC:12339]
ORTHOMCL17610	P32249	GP183_HUMAN	GP183	HUMAN	G protein-coupled receptor 183 [Source:HGNC Symbol;Acc:HGNC:3128]
ORTHOMCL17645	O95477	ABCA1_HUMAN	ABCA1	HUMAN	ATP binding cassette subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:29]
ORTHOMCL17686	Q8IUC4	RHPN2_HUMAN	RHPN2	HUMAN	rhophilin Rho GTPase binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19974]
ORTHOMCL17713	Q8IZX4	TAF1L_HUMAN	TAF1L	HUMAN	TATA-box binding protein associated factor 1 like [Source:HGNC Symbol;Acc:HGNC:18056]
ORTHOMCL17727	Q8WXG9	GPR98_HUMAN	GPR98	HUMAN	adhesion G protein-coupled receptor V1 [Source:HGNC Symbol;Acc:HGNC:17416]
ORTHOMCL1772	Q92597	NDRG1_HUMAN	NDRG1	HUMAN	N-myc downstream regulated 1 [Source:HGNC Symbol;Acc:HGNC:7679]
ORTHOMCL17744	Q8TDY2	RBCC1_HUMAN	RBCC1	HUMAN	RB1 inducible coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:15574]
ORTHOMCL17774	Q8WWZ8	OIT3_HUMAN	OIT3	HUMAN	oncoprotein induced transcript 3 [Source:HGNC Symbol;Acc:HGNC:29953]
ORTHOMCL17819	Q86YW9	MD12L_HUMAN	MD12L	HUMAN	mediator complex subunit 12 like [Source:HGNC Symbol;Acc:HGNC:16050]
ORTHOMCL17842	Q5VZK9	CARL1_HUMAN	CARL1	HUMAN	capping protein regulator and myosin 1 linker 1 [Source:HGNC Symbol;Acc:HGNC:21581]
ORTHOMCL17866	P12270	TPR_HUMAN	TPR	HUMAN	translocated promoter region, nuclear basket protein [Source:HGNC Symbol;Acc:HGNC:12017]
ORTHOMCL17892	Q9P219	DAPLE_HUMAN	DAPLE	HUMAN	coiled-coil domain containing 88C [Source:HGNC Symbol;Acc:HGNC:19967]
ORTHOMCL17935	Q9GZR1	SENP6_HUMAN	SENP6	HUMAN	SUMO1/sentrin specific peptidase 6 [Source:HGNC Symbol;Acc:HGNC:20944]
ORTHOMCL18140	Q14103	HNRPD_HUMAN	HNRPD	HUMAN	heterogeneous nuclear ribonucleoprotein D [Source:HGNC Symbol;Acc:HGNC:5036]
ORTHOMCL18428	Q9NR09	BIRC6_HUMAN	BIRC6	HUMAN	baculoviral IAP repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:13516]
ORTHOMCL18441	O60669	MOT2_HUMAN	MOT2	HUMAN	solute carrier family 16 member 7 [Source:HGNC Symbol;Acc:HGNC:10928]
ORTHOMCL18498	O75478	TAD2A_HUMAN	TAD2A	HUMAN	transcriptional adaptor 2A [Source:HGNC Symbol;Acc:HGNC:11531]
ORTHOMCL18526	Q9P0W8	SPAT7_HUMAN	SPAT7	HUMAN	spermatogenesis associated 7 [Source:HGNC Symbol;Acc:HGNC:20423]
ORTHOMCL18576	Q96RW7	HMCN1_HUMAN	HMCN1	HUMAN	hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]
ORTHOMCL18609	Q8N8E3	CE112_HUMAN	CE112	HUMAN	centrosomal protein 112 [Source:HGNC Symbol;Acc:HGNC:28514]
ORTHOMCL18670	Q9NRR4	RNC_HUMAN	RNC	HUMAN	drosha ribonuclease III [Source:HGNC Symbol;Acc:HGNC:17904]
ORTHOMCL18707	Q05940	VMAT2_HUMAN	VMAT2	HUMAN	solute carrier family 18 member A2 [Source:HGNC Symbol;Acc:HGNC:10935]
ORTHOMCL18815	O75445	USH2A_HUMAN	USH2A	HUMAN	usherin [Source:HGNC Symbol;Acc:HGNC:12601]
ORTHOMCL18882	Q8WWZ8	OIT3_HUMAN	OIT3	HUMAN	oncoprotein induced transcript 3 [Source:HGNC Symbol;Acc:HGNC:29953]
ORTHOMCL18939	Q53H12	AGK_HUMAN	AGK	HUMAN	acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]
ORTHOMCL19012	Q12789	TF3C1_HUMAN	TF3C1	HUMAN	general transcription factor IIIC subunit 1 [Source:HGNC Symbol;Acc:HGNC:4664]
ORTHOMCL19016	Q8NA72	POC5_HUMAN	POC5	HUMAN	POC5 centriolar protein [Source:HGNC Symbol;Acc:HGNC:26658]
ORTHOMCL19156	Q6ZV73	FGD6_HUMAN	FGD6	HUMAN	FYVE, RhoGEF and PH domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21740]
ORTHOMCL19352	P78312	F193A_HUMAN	F193A	HUMAN	family with sequence similarity 193 member A [Source:HGNC Symbol;Acc:HGNC:16822]
ORTHOMCL19953	Q03468	ERCC6_HUMAN	ERCC6	HUMAN	ERCC excision repair 6, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:3438]
ORTHOMCL1998	Q9BYD3	RM04_HUMAN	RM04	HUMAN	mitochondrial ribosomal protein L4 [Source:HGNC Symbol;Acc:HGNC:14276]
ORTHOMCL20034	Q9HAV4	XPO5_HUMAN	XPO5	HUMAN	exportin 5 [Source:HGNC Symbol;Acc:HGNC:17675]
ORTHOMCL20151	Q8NDA2	HMCN2_HUMAN	HMCN2	HUMAN	hemicentin 2 [Source:HGNC Symbol;Acc:HGNC:21293]
ORTHOMCL20313	O43933	PEX1_HUMAN	PEX1	HUMAN	peroxisomal biogenesis factor 1 [Source:HGNC Symbol;Acc:HGNC:8850]
ORTHOMCL20369	Q8WWN9	ICEF1_HUMAN	ICEF1	HUMAN	interaction protein for cytohesin exchange factors 1 [Source:HGNC Symbol;Acc:HGNC:21204]
ORTHOMCL20452	Q9H2Y7	ZN106_HUMAN	ZN106	HUMAN	zinc finger protein 106 [Source:HGNC Symbol;Acc:HGNC:12886]
ORTHOMCL20491	Q641Q2	WAC2A_HUMAN	WAC2A	HUMAN	WASH complex subunit 2A [Source:HGNC Symbol;Acc:HGNC:23416]
ORTHOMCL20717	Q92502	STAR8_HUMAN	STAR8	HUMAN	StAR related lipid transfer domain containing 8 [Source:HGNC Symbol;Acc:HGNC:19161]
ORTHOMCL20980	O15040	TCPR2_HUMAN	TCPR2	HUMAN	tectonin beta-propeller repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:19957]
ORTHOMCL2111	Q16534	HLF_HUMAN	HLF	HUMAN	HLF, PAR bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:4977]
ORTHOMCL21161	Q99250	SCN2A_HUMAN	SCN2A	HUMAN	sodium voltage-gated channel alpha subunit 2 [Source:HGNC Symbol;Acc:HGNC:10588]
ORTHOMCL21409	Q8IV35	WDR49_HUMAN	WDR49	HUMAN	WD repeat domain 49 [Source:HGNC Symbol;Acc:HGNC:26587]
ORTHOMCL21458	Q96RW7	HMCN1_HUMAN	HMCN1	HUMAN	hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]
ORTHOMCL21556	Q8NEN0	ARMC2_HUMAN	ARMC2	HUMAN	armadillo repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:23045]
ORTHOMCL21566	Q9NTJ4	MA2C1_HUMAN	MA2C1	HUMAN	mannosidase alpha class 2C member 1 [Source:HGNC Symbol;Acc:HGNC:6827]
ORTHOMCL21729	Q8NFC6	BD1L1_HUMAN	BD1L1	HUMAN	biorientation of chromosomes in cell division 1 like 1 [Source:HGNC Symbol;Acc:HGNC:31792]
ORTHOMCL22067	Q96S52	PIGS_HUMAN	PIGS	HUMAN	phosphatidylinositol glycan anchor biosynthesis class S [Source:HGNC Symbol;Acc:HGNC:14937]
ORTHOMCL22142	Q9H6R7	WDCP_HUMAN	WDCP	HUMAN	WD repeat and coiled coil containing [Source:HGNC Symbol;Acc:HGNC:26157]
ORTHOMCL22262	Q96S55	WRIP1_HUMAN	WRIP1	HUMAN	Werner helicase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:20876]
ORTHOMCL22568	A6NMZ7	CO6A6_HUMAN	CO6A6	HUMAN	collagen type VI alpha 6 chain [Source:HGNC Symbol;Acc:HGNC:27023]
ORTHOMCL22671	P11362	FGFR1_HUMAN	FGFR1	HUMAN	fibroblast growth factor receptor 1 [Source:HGNC Symbol;Acc:HGNC:3688]
ORTHOMCL22696	Q9UHC1	MLH3_HUMAN	MLH3	HUMAN	mutL homolog 3 [Source:HGNC Symbol;Acc:HGNC:7128]
ORTHOMCL22756	Q13639	5HT4R_HUMAN	5HT4R	HUMAN	5-hydroxytryptamine receptor 4 [Source:HGNC Symbol;Acc:HGNC:5299]
ORTHOMCL22757	Q9C091	GRB1L_HUMAN	GRB1L	HUMAN	growth regulation by estrogen in breast cancer 1 like [Source:HGNC Symbol;Acc:HGNC:31042]
ORTHOMCL22914	O76064	RNF8_HUMAN	RNF8	HUMAN	ring finger protein 8 [Source:HGNC Symbol;Acc:HGNC:10071]
ORTHOMCL22963	Q49A88	CCD14_HUMAN	CCD14	HUMAN	coiled-coil domain containing 14 [Source:HGNC Symbol;Acc:HGNC:25766]
ORTHOMCL2298	O75964	ATP5L_HUMAN	ATP5L	HUMAN	ATP synthase membrane subunit g [Source:HGNC Symbol;Acc:HGNC:14247]
ORTHOMCL2437	Q8TDP1	RNH2C_HUMAN	RNH2C	HUMAN	ribonuclease H2 subunit C [Source:HGNC Symbol;Acc:HGNC:24116]
ORTHOMCL2445	P19532	TFE3_HUMAN	TFE3	HUMAN	transcription factor binding to IGHM enhancer 3 [Source:HGNC Symbol;Acc:HGNC:11752]
ORTHOMCL2446	P43487	RANG_HUMAN	RANG	HUMAN	RAN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9847]
ORTHOMCL2623	Q3SXY8	AR13B_HUMAN	AR13B	HUMAN	ADP ribosylation factor like GTPase 13B [Source:HGNC Symbol;Acc:HGNC:25419]
ORTHOMCL2788	Q99961	SH3G1_HUMAN	SH3G1	HUMAN	SH3 domain containing GRB2 like 1, endophilin A2 [Source:HGNC Symbol;Acc:HGNC:10830]
ORTHOMCL2950	Q6RFH5	WDR74_HUMAN	WDR74	HUMAN	WD repeat domain 74 [Source:HGNC Symbol;Acc:HGNC:25529]
ORTHOMCL2963	Q9Y394	DHRS7_HUMAN	DHRS7	HUMAN	dehydrogenase/reductase 7 [Source:HGNC Symbol;Acc:HGNC:21524]
ORTHOMCL2985	Q9BUH8	BEGIN_HUMAN	BEGIN	HUMAN	brain enriched guanylate kinase associated [Source:HGNC Symbol;Acc:HGNC:24163]
ORTHOMCL3063	Q02446	SP4_HUMAN	SP4	HUMAN	Sp4 transcription factor [Source:HGNC Symbol;Acc:HGNC:11209]
ORTHOMCL3123	Q9NS37	ZHANG_HUMAN	ZHANG	HUMAN	CREB/ATF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:24905]
ORTHOMCL3182	Q6UXV4	MIC27_HUMAN	MIC27	HUMAN	apolipoprotein O like [Source:HGNC Symbol;Acc:HGNC:24009]
ORTHOMCL3238	O94985	CSTN1_HUMAN	CSTN1	HUMAN	calsyntenin 1 [Source:HGNC Symbol;Acc:HGNC:17447]
ORTHOMCL3266	Q9UBP4	DKK3_HUMAN	DKK3	HUMAN	dickkopf WNT signaling pathway inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:2893]
ORTHOMCL3269	P51693	APLP1_HUMAN	APLP1	HUMAN	amyloid beta precursor like protein 1 [Source:HGNC Symbol;Acc:HGNC:597]
ORTHOMCL3435	O43896	KIF1C_HUMAN	KIF1C	HUMAN	kinesin family member 1C [Source:HGNC Symbol;Acc:HGNC:6317]
ORTHOMCL3514	Q6P1L5	F117B_HUMAN	F117B	HUMAN	family with sequence similarity 117 member B [Source:HGNC Symbol;Acc:HGNC:14440]
ORTHOMCL3580	Q9Y2Z0	SGT1_HUMAN	SGT1	HUMAN	SGT1 homolog, MIS12 kinetochore complex assembly cochaperone [Source:HGNC Symbol;Acc:HGNC:16987]
ORTHOMCL3586	P41221	WNT5A_HUMAN	WNT5A	HUMAN	Wnt family member 5A [Source:HGNC Symbol;Acc:HGNC:12784]
ORTHOMCL3619	P46199	IF2M_HUMAN	IF2M	HUMAN	mitochondrial translational initiation factor 2 [Source:HGNC Symbol;Acc:HGNC:7441]
ORTHOMCL3646	Q9UBQ7	GRHPR_HUMAN	GRHPR	HUMAN	glyoxylate and hydroxypyruvate reductase [Source:HGNC Symbol;Acc:HGNC:4570]
ORTHOMCL3803	Q6PID6	TTC33_HUMAN	TTC33	HUMAN	tetratricopeptide repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:29959]
ORTHOMCL3995	Q9BTA9	WAC_HUMAN	WAC	HUMAN	WW domain containing adaptor with coiled-coil [Source:HGNC Symbol;Acc:HGNC:17327]
ORTHOMCL4015	Q9H3N1	TMX1_HUMAN	TMX1	HUMAN	thioredoxin related transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15487]
ORTHOMCL4020	Q9UEW3	MARCO_HUMAN	MARCO	HUMAN	macrophage receptor with collagenous structure [Source:HGNC Symbol;Acc:HGNC:6895]
ORTHOMCL4076	P16444	DPEP1_HUMAN	DPEP1	HUMAN	dipeptidase 1 [Source:HGNC Symbol;Acc:HGNC:3002]
ORTHOMCL4077	Q9H3L0	MMAD_HUMAN	MMAD	HUMAN	methylmalonic aciduria and homocystinuria, cblD type [Source:HGNC Symbol;Acc:HGNC:25221]
ORTHOMCL4087	Q96HJ3	CCD34_HUMAN	CCD34	HUMAN	coiled-coil domain containing 34 [Source:HGNC Symbol;Acc:HGNC:25079]
ORTHOMCL4117	Q9Y5K5	UCHL5_HUMAN	UCHL5	HUMAN	ubiquitin C-terminal hydrolase L5 [Source:HGNC Symbol;Acc:HGNC:19678]
ORTHOMCL4229	O00762	UBE2C_HUMAN	UBE2C	HUMAN	ubiquitin conjugating enzyme E2 C [Source:HGNC Symbol;Acc:HGNC:15937]
ORTHOMCL4231	Q5HYM0	ZC12B_HUMAN	ZC12B	HUMAN	zinc finger CCCH-type containing 12B [Source:HGNC Symbol;Acc:HGNC:17407]
ORTHOMCL4323	P58557	YBEY_HUMAN	YBEY	HUMAN	ybeY metallopeptidase (putative) [Source:HGNC Symbol;Acc:HGNC:1299]
ORTHOMCL4325	Q6NW40	RGMB_HUMAN	RGMB	HUMAN	repulsive guidance molecule BMP co-receptor b [Source:HGNC Symbol;Acc:HGNC:26896]
ORTHOMCL4344	Q8N5U6	RNF10_HUMAN	RNF10	HUMAN	ring finger protein 10 [Source:HGNC Symbol;Acc:HGNC:10055]
ORTHOMCL4367	P00451	FA8_HUMAN	FA8	HUMAN	coagulation factor VIII [Source:HGNC Symbol;Acc:HGNC:3546]
ORTHOMCL4448	P15311	EZRI_HUMAN	EZRI	HUMAN	ezrin [Source:HGNC Symbol;Acc:HGNC:12691]
ORTHOMCL4518	Q96FI4	NEIL1_HUMAN	NEIL1	HUMAN	nei like DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:18448]
ORTHOMCL4532	Q9BXS6	NUSAP_HUMAN	NUSAP	HUMAN	nucleolar and spindle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18538]
ORTHOMCL4634	O14595	CTDS2_HUMAN	CTDS2	HUMAN	CTD small phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:17077]
ORTHOMCL4637	P20073	ANXA7_HUMAN	ANXA7	HUMAN	annexin A7 [Source:HGNC Symbol;Acc:HGNC:545]
ORTHOMCL4654	Q5T6F0	DCA12_HUMAN	DCA12	HUMAN	DDB1 and CUL4 associated factor 12 [Source:HGNC Symbol;Acc:HGNC:19911]
ORTHOMCL4662	Q4G0X9	CCD40_HUMAN	CCD40	HUMAN	coiled-coil domain containing 40 [Source:HGNC Symbol;Acc:HGNC:26090]
ORTHOMCL4732	Q6NUT3	MFS12_HUMAN	MFS12	HUMAN	major facilitator superfamily domain containing 12 [Source:HGNC Symbol;Acc:HGNC:28299]
ORTHOMCL4762	O43903	GAS2_HUMAN	GAS2	HUMAN	growth arrest specific 2 [Source:HGNC Symbol;Acc:HGNC:4167]
ORTHOMCL4786	H3BPM6	MKROS_HUMAN	MKROS	HUMAN	MKRN2 opposite strand [Source:HGNC Symbol;Acc:HGNC:40375]
ORTHOMCL4795	Q2Q1W2	LIN41_HUMAN	LIN41	HUMAN	tripartite motif containing 71 [Source:HGNC Symbol;Acc:HGNC:32669]
ORTHOMCL4834	Q99081	HTF4_HUMAN	HTF4	HUMAN	transcription factor 12 [Source:HGNC Symbol;Acc:HGNC:11623]
ORTHOMCL4848	Q15560	TCEA2_HUMAN	TCEA2	HUMAN	transcription elongation factor A2 [Source:HGNC Symbol;Acc:HGNC:11614]
ORTHOMCL4893	P50416	CPT1A_HUMAN	CPT1A	HUMAN	carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]
ORTHOMCL4902	Q8WV22	NSE1_HUMAN	NSE1	HUMAN	NSE1 homolog, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:29897]
ORTHOMCL4935	A8MWY0	K132L_HUMAN	K132L	HUMAN	KIAA1324 like [Source:HGNC Symbol;Acc:HGNC:21945]
ORTHOMCL4943	Q8N3X1	FNBP4_HUMAN	FNBP4	HUMAN	formin binding protein 4 [Source:HGNC Symbol;Acc:HGNC:19752]
ORTHOMCL4945	Q6NXP0	EFC12_HUMAN	EFC12	HUMAN	EF-hand calcium binding domain 12 [Source:HGNC Symbol;Acc:HGNC:28061]
ORTHOMCL4954	Q12962	TAF10_HUMAN	TAF10	HUMAN	TATA-box binding protein associated factor 10 [Source:HGNC Symbol;Acc:HGNC:11543]
ORTHOMCL4969	Q9UBU6	FA8A1_HUMAN	FA8A1	HUMAN	family with sequence similarity 8 member A1 [Source:HGNC Symbol;Acc:HGNC:16372]
ORTHOMCL4978	P35555	FBN1_HUMAN	FBN1	HUMAN	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]
ORTHOMCL5047	Q8TC84	FANK1_HUMAN	FANK1	HUMAN	fibronectin type III and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:23527]
ORTHOMCL5122	Q32P28	P3H1_HUMAN	P3H1	HUMAN	prolyl 3-hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:19316]
ORTHOMCL5191	P42785	PCP_HUMAN	PCP	HUMAN	prolylcarboxypeptidase [Source:HGNC Symbol;Acc:HGNC:9344]
ORTHOMCL5195	Q68CJ9	CR3L3_HUMAN	CR3L3	HUMAN	cAMP responsive element binding protein 3 like 3 [Source:HGNC Symbol;Acc:HGNC:18855]
ORTHOMCL5345	O75487	GPC4_HUMAN	GPC4	HUMAN	glypican 4 [Source:HGNC Symbol;Acc:HGNC:4452]
ORTHOMCL5401	Q5TC82	RC3H1_HUMAN	RC3H1	HUMAN	ring finger and CCCH-type domains 1 [Source:HGNC Symbol;Acc:HGNC:29434]
ORTHOMCL5488	O94776	MTA2_HUMAN	MTA2	HUMAN	metastasis associated 1 family member 2 [Source:HGNC Symbol;Acc:HGNC:7411]
ORTHOMCL5495	Q8N441	FGRL1_HUMAN	FGRL1	HUMAN	fibroblast growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:3693]
ORTHOMCL5517	P41743	KPCI_HUMAN	KPCI	HUMAN	protein kinase C iota [Source:HGNC Symbol;Acc:HGNC:9404]
ORTHOMCL5582	P37235	HPCL1_HUMAN	HPCL1	HUMAN	hippocalcin like 1 [Source:HGNC Symbol;Acc:HGNC:5145]
ORTHOMCL5589	P07814	SYEP_HUMAN	SYEP	HUMAN	glutamyl-prolyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:3418]
ORTHOMCL5598	P51151	RAB9A_HUMAN	RAB9A	HUMAN	RAB9A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9792]
ORTHOMCL5636	Q495T6	MMEL1_HUMAN	MMEL1	HUMAN	membrane metalloendopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:14668]
ORTHOMCL5637	F5H4B4	F227A_HUMAN	F227A	HUMAN	family with sequence similarity 227 member A [Source:HGNC Symbol;Acc:HGNC:44197]
ORTHOMCL5709	P26232	CTNA2_HUMAN	CTNA2	HUMAN	catenin alpha 2 [Source:HGNC Symbol;Acc:HGNC:2510]
ORTHOMCL5722	O14618	CCS_HUMAN	CCS	HUMAN	copper chaperone for superoxide dismutase [Source:HGNC Symbol;Acc:HGNC:1613]
ORTHOMCL5734	P08138	TNR16_HUMAN	TNR16	HUMAN	nerve growth factor receptor [Source:HGNC Symbol;Acc:HGNC:7809]
ORTHOMCL5744	Q99816	TS101_HUMAN	TS101	HUMAN	tumor susceptibility 101 [Source:HGNC Symbol;Acc:HGNC:15971]
ORTHOMCL5782	Q14444	CAPR1_HUMAN	CAPR1	HUMAN	cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743]
