ortho	swissProt	name	egn	db	description
ORTHOMCL15017	Q86YV5	PRAG1_HUMAN	PRAG1	HUMAN	PEAK1 related, kinase-activating pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:25438]
ORTHOMCL15044	Q5VVJ2	MYSM1_HUMAN	MYSM1	HUMAN	Myb like, SWIRM and MPN domains 1 [Source:HGNC Symbol;Acc:HGNC:29401]
ORTHOMCL15091	O95248	MTMR5_HUMAN	MTMR5	HUMAN	SET binding factor 1 [Source:HGNC Symbol;Acc:HGNC:10542]
ORTHOMCL15109	O75445	USH2A_HUMAN	USH2A	HUMAN	usherin [Source:HGNC Symbol;Acc:HGNC:12601]
ORTHOMCL15144	P51810	GP143_HUMAN	GP143	HUMAN	G protein-coupled receptor 143 [Source:HGNC Symbol;Acc:HGNC:20145]
ORTHOMCL15156	P13688	CEAM1_HUMAN	CEAM1	HUMAN	carcinoembryonic antigen related cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:1814]
ORTHOMCL15170	Q96RW7	HMCN1_HUMAN	HMCN1	HUMAN	hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]
ORTHOMCL15207	Q8WZ64	ARAP2_HUMAN	ARAP2	HUMAN	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:16924]
ORTHOMCL15223	O75478	TAD2A_HUMAN	TAD2A	HUMAN	transcriptional adaptor 2A [Source:HGNC Symbol;Acc:HGNC:11531]
ORTHOMCL15242	Q96RW7	HMCN1_HUMAN	HMCN1	HUMAN	hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]
ORTHOMCL15298	Q9UJA5	TRM6_HUMAN	TRM6	HUMAN	tRNA methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:20900]
ORTHOMCL15338	Q96A83	COQA1_HUMAN	COQA1	HUMAN	collagen type XXVI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:18038]
ORTHOMCL15372	O60673	REV3L_HUMAN	REV3L	HUMAN	REV3 like, DNA directed polymerase zeta catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9968]
ORTHOMCL15395	P23508	CRCM_HUMAN	CRCM	HUMAN	mutated in colorectal cancers [Source:HGNC Symbol;Acc:HGNC:6935]
ORTHOMCL15431	A7E2V4	ZSWM8_HUMAN	ZSWM8	HUMAN	zinc finger SWIM-type containing 8 [Source:HGNC Symbol;Acc:HGNC:23528]
ORTHOMCL15448	Q8NDG6	TDRD9_HUMAN	TDRD9	HUMAN	tudor domain containing 9 [Source:HGNC Symbol;Acc:HGNC:20122]
ORTHOMCL15485	Q76I76	SSH2_HUMAN	SSH2	HUMAN	slingshot protein phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:30580]
ORTHOMCL15505	Q7Z591	AKNA_HUMAN	AKNA	HUMAN	AT-hook transcription factor [Source:HGNC Symbol;Acc:HGNC:24108]
ORTHOMCL15512	Q9NR09	BIRC6_HUMAN	BIRC6	HUMAN	baculoviral IAP repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:13516]
ORTHOMCL15526	O95714	HERC2_HUMAN	HERC2	HUMAN	HECT and RLD domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:4868]
ORTHOMCL15553	Q569K4	Z385B_HUMAN	Z385B	HUMAN	zinc finger protein 385B [Source:HGNC Symbol;Acc:HGNC:26332]
ORTHOMCL15554	Q9UQF2	JIP1_HUMAN	JIP1	HUMAN	mitogen-activated protein kinase 8 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6882]
ORTHOMCL15560	O14924	RGS12_HUMAN	RGS12	HUMAN	regulator of G protein signaling 12 [Source:HGNC Symbol;Acc:HGNC:9994]
ORTHOMCL15563	Q8NBF2	NHLC2_HUMAN	NHLC2	HUMAN	NHL repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:24731]
ORTHOMCL15565	Q2TAC2	CCD57_HUMAN	CCD57	HUMAN	coiled-coil domain containing 57 [Source:HGNC Symbol;Acc:HGNC:27564]
ORTHOMCL15613	Q9UI17	M2GD_HUMAN	M2GD	HUMAN	dimethylglycine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24475]
ORTHOMCL15616	P42566	EPS15_HUMAN	EPS15	HUMAN	epidermal growth factor receptor pathway substrate 15 [Source:HGNC Symbol;Acc:HGNC:3419]
ORTHOMCL15626	O15085	ARHGB_HUMAN	ARHGB	HUMAN	Rho guanine nucleotide exchange factor 11 [Source:HGNC Symbol;Acc:HGNC:14580]
ORTHOMCL15636	O00291	HIP1_HUMAN	HIP1	HUMAN	huntingtin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:4913]
ORTHOMCL15701	Q71F56	MD13L_HUMAN	MD13L	HUMAN	mediator complex subunit 13 like [Source:HGNC Symbol;Acc:HGNC:22962]
ORTHOMCL15770	Q92503	S14L1_HUMAN	S14L1	HUMAN	SEC14 like lipid binding 1 [Source:HGNC Symbol;Acc:HGNC:10698]
ORTHOMCL15839	Q86YF9	DZIP1_HUMAN	DZIP1	HUMAN	DAZ interacting zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:20908]
ORTHOMCL15901	Q9NYI0	PSD3_HUMAN	PSD3	HUMAN	pleckstrin and Sec7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19093]
ORTHOMCL15906	Q8NFW1	COMA1_HUMAN	COMA1	HUMAN	collagen type XXII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22989]
ORTHOMCL15942	P00734	THRB_HUMAN	THRB	HUMAN	coagulation factor II, thrombin [Source:HGNC Symbol;Acc:HGNC:3535]
ORTHOMCL15965	Q15025	TNIP1_HUMAN	TNIP1	HUMAN	TNFAIP3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16903]
ORTHOMCL16083	Q5T200	ZC3HD_HUMAN	ZC3HD	HUMAN	zinc finger CCCH-type containing 13 [Source:HGNC Symbol;Acc:HGNC:20368]
ORTHOMCL16108	Q0JRZ9	FCHO2_HUMAN	FCHO2	HUMAN	FCH domain only 2 [Source:HGNC Symbol;Acc:HGNC:25180]
ORTHOMCL16118	Q8N531	FBXL6_HUMAN	FBXL6	HUMAN	F-box and leucine rich repeat protein 6 [Source:HGNC Symbol;Acc:HGNC:13603]
ORTHOMCL16182	Q9Y4D2	DGLA_HUMAN	DGLA	HUMAN	diacylglycerol lipase alpha [Source:HGNC Symbol;Acc:HGNC:1165]
ORTHOMCL16192	Q14181	DPOA2_HUMAN	DPOA2	HUMAN	DNA polymerase alpha 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:30073]
ORTHOMCL16234	O75970	MPDZ_HUMAN	MPDZ	HUMAN	multiple PDZ domain crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:7208]
ORTHOMCL16279	P52824	DGKQ_HUMAN	DGKQ	HUMAN	diacylglycerol kinase theta [Source:HGNC Symbol;Acc:HGNC:2856]
ORTHOMCL16300	Q9NVI1	FANCI_HUMAN	FANCI	HUMAN	Fanconi anemia complementation group I [Source:HGNC Symbol;Acc:HGNC:25568]
ORTHOMCL16319	Q5JUK3	KCNT1_HUMAN	KCNT1	HUMAN	potassium sodium-activated channel subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:18865]
ORTHOMCL16328	Q9Y5W7	SNX14_HUMAN	SNX14	HUMAN	sorting nexin 14 [Source:HGNC Symbol;Acc:HGNC:14977]
ORTHOMCL16334	Q5S007	LRRK2_HUMAN	LRRK2	HUMAN	leucine rich repeat kinase 2 [Source:HGNC Symbol;Acc:HGNC:18618]
ORTHOMCL16360	Q7LBC6	KDM3B_HUMAN	KDM3B	HUMAN	lysine demethylase 3B [Source:HGNC Symbol;Acc:HGNC:1337]
ORTHOMCL16533	P13942	COBA2_HUMAN	COBA2	HUMAN	collagen type XI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2187]
ORTHOMCL16546	Q5M9N0	CD158_HUMAN	CD158	HUMAN	coiled-coil domain containing 158 [Source:HGNC Symbol;Acc:HGNC:26374]
ORTHOMCL16559	Q6P444	MTFR2_HUMAN	MTFR2	HUMAN	mitochondrial fission regulator 2 [Source:HGNC Symbol;Acc:HGNC:21115]
ORTHOMCL16994	Q8IUB2	WFDC3_HUMAN	WFDC3	HUMAN	WAP four-disulfide core domain 3 [Source:HGNC Symbol;Acc:HGNC:15957]
ORTHOMCL17037	Q96ME1	FXL18_HUMAN	FXL18	HUMAN	F-box and leucine rich repeat protein 18 [Source:HGNC Symbol;Acc:HGNC:21874]
ORTHOMCL17158	Q5T6L9	EMARD_HUMAN	EMARD	HUMAN	ER membrane associated RNA degradation [Source:HGNC Symbol;Acc:HGNC:21056]
ORTHOMCL17165	P11362	FGFR1_HUMAN	FGFR1	HUMAN	fibroblast growth factor receptor 1 [Source:HGNC Symbol;Acc:HGNC:3688]
ORTHOMCL17186	Q9C0H5	RHG39_HUMAN	RHG39	HUMAN	Rho GTPase activating protein 39 [Source:HGNC Symbol;Acc:HGNC:29351]
ORTHOMCL17256	Q8N957	ANKF1_HUMAN	ANKF1	HUMAN	ankyrin repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26766]
ORTHOMCL17264	Q7Z6L1	TCPR1_HUMAN	TCPR1	HUMAN	tectonin beta-propeller repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:22214]
ORTHOMCL17265	A6NK53	ZN233_HUMAN	ZN233	HUMAN	zinc finger protein 233 [Source:HGNC Symbol;Acc:HGNC:30946]
ORTHOMCL17278	P11532	DMD_HUMAN	DMD	HUMAN	dystrophin [Source:HGNC Symbol;Acc:HGNC:2928]
ORTHOMCL17530	Q14CX7	NAA25_HUMAN	NAA25	HUMAN	N(alpha)-acetyltransferase 25, NatB auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:25783]
ORTHOMCL1754	Q9H246	CA021_HUMAN	CA021	HUMAN	chromosome 1 open reading frame 21 [Source:HGNC Symbol;Acc:HGNC:15494]
ORTHOMCL17553	Q8WXX0	DYH7_HUMAN	DYH7	HUMAN	dynein axonemal heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:18661]
ORTHOMCL1755	P52815	RM12_HUMAN	RM12	HUMAN	mitochondrial ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10378]
ORTHOMCL17590	Q8NEZ4	KMT2C_HUMAN	KMT2C	HUMAN	lysine methyltransferase 2C [Source:HGNC Symbol;Acc:HGNC:13726]
ORTHOMCL17612	Q86XL3	ANKL2_HUMAN	ANKL2	HUMAN	ankyrin repeat and LEM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29101]
ORTHOMCL17713	Q8IZX4	TAF1L_HUMAN	TAF1L	HUMAN	TATA-box binding protein associated factor 1 like [Source:HGNC Symbol;Acc:HGNC:18056]
ORTHOMCL17727	Q8WXG9	GPR98_HUMAN	GPR98	HUMAN	adhesion G protein-coupled receptor V1 [Source:HGNC Symbol;Acc:HGNC:17416]
ORTHOMCL17761	O60235	TM11D_HUMAN	TM11D	HUMAN	transmembrane serine protease 11D [Source:HGNC Symbol;Acc:HGNC:24059]
ORTHOMCL17770	Q9P2H3	IFT80_HUMAN	IFT80	HUMAN	intraflagellar transport 80 [Source:HGNC Symbol;Acc:HGNC:29262]
ORTHOMCL17774	Q8WWZ8	OIT3_HUMAN	OIT3	HUMAN	oncoprotein induced transcript 3 [Source:HGNC Symbol;Acc:HGNC:29953]
ORTHOMCL17789	Q92833	JARD2_HUMAN	JARD2	HUMAN	jumonji and AT-rich interaction domain containing 2 [Source:HGNC Symbol;Acc:HGNC:6196]
ORTHOMCL17854	Q8N2M8	CLASR_HUMAN	CLASR	HUMAN	CLK4 associating serine/arginine rich protein [Source:HGNC Symbol;Acc:HGNC:17731]
ORTHOMCL17892	Q9P219	DAPLE_HUMAN	DAPLE	HUMAN	coiled-coil domain containing 88C [Source:HGNC Symbol;Acc:HGNC:19967]
ORTHOMCL17935	Q9GZR1	SENP6_HUMAN	SENP6	HUMAN	SUMO1/sentrin specific peptidase 6 [Source:HGNC Symbol;Acc:HGNC:20944]
ORTHOMCL18107	Q7L5Y1	ENOF1_HUMAN	ENOF1	HUMAN	enolase superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:30365]
ORTHOMCL18143	Q5VU43	MYOME_HUMAN	MYOME	HUMAN	phosphodiesterase 4D interacting protein [Source:HGNC Symbol;Acc:HGNC:15580]
ORTHOMCL18428	Q9NR09	BIRC6_HUMAN	BIRC6	HUMAN	baculoviral IAP repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:13516]
ORTHOMCL18466	Q96M20	CNBD2_HUMAN	CNBD2	HUMAN	cyclic nucleotide binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16145]
ORTHOMCL18520	Q9NRP7	STK36_HUMAN	STK36	HUMAN	serine/threonine kinase 36 [Source:HGNC Symbol;Acc:HGNC:17209]
ORTHOMCL18540	Q96RW7	HMCN1_HUMAN	HMCN1	HUMAN	hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]
ORTHOMCL18562	Q8N6Q8	MET25_HUMAN	MET25	HUMAN	methyltransferase like 25 [Source:HGNC Symbol;Acc:HGNC:26228]
ORTHOMCL18571	O00339	MATN2_HUMAN	MATN2	HUMAN	matrilin 2 [Source:HGNC Symbol;Acc:HGNC:6908]
ORTHOMCL18576	Q96RW7	HMCN1_HUMAN	HMCN1	HUMAN	hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]
ORTHOMCL18611	O43313	ATMIN_HUMAN	ATMIN	HUMAN	ATM interactor [Source:HGNC Symbol;Acc:HGNC:29034]
ORTHOMCL18622	Q8NEV4	MYO3A_HUMAN	MYO3A	HUMAN	myosin IIIA [Source:HGNC Symbol;Acc:HGNC:7601]
ORTHOMCL18630	Q9C091	GRB1L_HUMAN	GRB1L	HUMAN	growth regulation by estrogen in breast cancer 1 like [Source:HGNC Symbol;Acc:HGNC:31042]
ORTHOMCL18633	O15072	ATS3_HUMAN	ATS3	HUMAN	ADAM metallopeptidase with thrombospondin type 1 motif 3 [Source:HGNC Symbol;Acc:HGNC:219]
ORTHOMCL18651	Q8NE09	RGS22_HUMAN	RGS22	HUMAN	regulator of G protein signaling 22 [Source:HGNC Symbol;Acc:HGNC:24499]
ORTHOMCL18694	Q5HYC2	K2026_HUMAN	K2026	HUMAN	KIAA2026 [Source:HGNC Symbol;Acc:HGNC:23378]
ORTHOMCL1882	Q96HF1	SFRP2_HUMAN	SFRP2	HUMAN	secreted frizzled related protein 2 [Source:HGNC Symbol;Acc:HGNC:10777]
ORTHOMCL18893	Q8N8X9	MB213_HUMAN	MB213	HUMAN	mab-21 like 3 [Source:HGNC Symbol;Acc:HGNC:26787]
ORTHOMCL18959	Q49AR2	CE022_HUMAN	CE022	HUMAN	chromosome 5 open reading frame 22 [Source:HGNC Symbol;Acc:HGNC:25639]
ORTHOMCL19057	Q8NA47	CCD63_HUMAN	CCD63	HUMAN	coiled-coil domain containing 63 [Source:HGNC Symbol;Acc:HGNC:26669]
ORTHOMCL19480	Q96AY4	TTC28_HUMAN	TTC28	HUMAN	tetratricopeptide repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29179]
ORTHOMCL19558	Q8WZ42	TITIN_HUMAN	TITIN	HUMAN	titin [Source:HGNC Symbol;Acc:HGNC:12403]
ORTHOMCL19679	Q86UL8	MAGI2_HUMAN	MAGI2	HUMAN	membrane associated guanylate kinase, WW and PDZ domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18957]
ORTHOMCL19711	Q05209	PTN12_HUMAN	PTN12	HUMAN	protein tyrosine phosphatase, non-receptor type 12 [Source:HGNC Symbol;Acc:HGNC:9645]
ORTHOMCL19875	Q14118	DAG1_HUMAN	DAG1	HUMAN	dystroglycan 1 [Source:HGNC Symbol;Acc:HGNC:2666]
ORTHOMCL19933	Q96CG8	CTHR1_HUMAN	CTHR1	HUMAN	collagen triple helix repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:18831]
ORTHOMCL19953	Q03468	ERCC6_HUMAN	ERCC6	HUMAN	ERCC excision repair 6, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:3438]
ORTHOMCL1998	Q9BYD3	RM04_HUMAN	RM04	HUMAN	mitochondrial ribosomal protein L4 [Source:HGNC Symbol;Acc:HGNC:14276]
ORTHOMCL20178	Q96JM7	LMBL3_HUMAN	LMBL3	HUMAN	L3MBTL3, histone methyl-lysine binding protein [Source:HGNC Symbol;Acc:HGNC:23035]
ORTHOMCL20191	P10586	PTPRF_HUMAN	PTPRF	HUMAN	protein tyrosine phosphatase, receptor type F [Source:HGNC Symbol;Acc:HGNC:9670]
ORTHOMCL20313	O43933	PEX1_HUMAN	PEX1	HUMAN	peroxisomal biogenesis factor 1 [Source:HGNC Symbol;Acc:HGNC:8850]
ORTHOMCL20369	Q8WWN9	ICEF1_HUMAN	ICEF1	HUMAN	interaction protein for cytohesin exchange factors 1 [Source:HGNC Symbol;Acc:HGNC:21204]
ORTHOMCL20405	Q02763	TIE2_HUMAN	TIE2	HUMAN	TEK receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11724]
ORTHOMCL20420	Q96L42	KCNH8_HUMAN	KCNH8	HUMAN	potassium voltage-gated channel subfamily H member 8 [Source:HGNC Symbol;Acc:HGNC:18864]
ORTHOMCL20435	Q99549	MPP8_HUMAN	MPP8	HUMAN	M-phase phosphoprotein 8 [Source:HGNC Symbol;Acc:HGNC:29810]
ORTHOMCL20491	Q641Q2	WAC2A_HUMAN	WAC2A	HUMAN	WASH complex subunit 2A [Source:HGNC Symbol;Acc:HGNC:23416]
ORTHOMCL20616	Q8IVV2	LOXH1_HUMAN	LOXH1	HUMAN	lipoxygenase homology domains 1 [Source:HGNC Symbol;Acc:HGNC:26521]
ORTHOMCL20630	Q9HD67	MYO10_HUMAN	MYO10	HUMAN	myosin X [Source:HGNC Symbol;Acc:HGNC:7593]
ORTHOMCL20967	Q9UGJ1	GCP4_HUMAN	GCP4	HUMAN	tubulin gamma complex associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16691]
ORTHOMCL21087	O60462	NRP2_HUMAN	NRP2	HUMAN	neuropilin 2 [Source:HGNC Symbol;Acc:HGNC:8005]
ORTHOMCL21266	Q8WTW4	NPRL2_HUMAN	NPRL2	HUMAN	NPR2 like, GATOR1 complex subunit [Source:HGNC Symbol;Acc:HGNC:24969]
ORTHOMCL21298	Q13614	MTMR2_HUMAN	MTMR2	HUMAN	myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]
ORTHOMCL21504	Q9UPZ3	HPS5_HUMAN	HPS5	HUMAN	HPS5, biogenesis of lysosomal organelles complex 2 subunit 2 [Source:HGNC Symbol;Acc:HGNC:17022]
ORTHOMCL21506	P54277	PMS1_HUMAN	PMS1	HUMAN	PMS1 homolog 1, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9121]
ORTHOMCL21528	Q8NDA8	MROH1_HUMAN	MROH1	HUMAN	maestro heat like repeat family member 1 [Source:HGNC Symbol;Acc:HGNC:26958]
ORTHOMCL2152	Q96B36	AKTS1_HUMAN	AKTS1	HUMAN	AKT1 substrate 1 [Source:HGNC Symbol;Acc:HGNC:28426]
ORTHOMCL21556	Q8NEN0	ARMC2_HUMAN	ARMC2	HUMAN	armadillo repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:23045]
ORTHOMCL21565	Q9NXG6	P4HTM_HUMAN	P4HTM	HUMAN	prolyl 4-hydroxylase, transmembrane [Source:HGNC Symbol;Acc:HGNC:28858]
ORTHOMCL2165	Q6UX65	DRAM2_HUMAN	DRAM2	HUMAN	DNA damage regulated autophagy modulator 2 [Source:HGNC Symbol;Acc:HGNC:28769]
ORTHOMCL21677	Q96T23	RSF1_HUMAN	RSF1	HUMAN	remodeling and spacing factor 1 [Source:HGNC Symbol;Acc:HGNC:18118]
ORTHOMCL21724	Q96GX1	TECT2_HUMAN	TECT2	HUMAN	tectonic family member 2 [Source:HGNC Symbol;Acc:HGNC:25774]
ORTHOMCL21786	Q9H892	TTC12_HUMAN	TTC12	HUMAN	tetratricopeptide repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:23700]
ORTHOMCL21807	Q96B70	LENG9_HUMAN	LENG9	HUMAN	leukocyte receptor cluster member 9 [Source:HGNC Symbol;Acc:HGNC:16306]
ORTHOMCL21943	C9JQI7	TM232_HUMAN	TM232	HUMAN	transmembrane protein 232 [Source:HGNC Symbol;Acc:HGNC:37270]
ORTHOMCL21966	Q9UKZ1	CNO11_HUMAN	CNO11	HUMAN	CCR4-NOT transcription complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:25217]
ORTHOMCL22078	Q9Y4W6	AFG32_HUMAN	AFG32	HUMAN	AFG3 like matrix AAA peptidase subunit 2 [Source:HGNC Symbol;Acc:HGNC:315]
ORTHOMCL22142	Q9H6R7	WDCP_HUMAN	WDCP	HUMAN	WD repeat and coiled coil containing [Source:HGNC Symbol;Acc:HGNC:26157]
ORTHOMCL22172	O95271	TNKS1_HUMAN	TNKS1	HUMAN	tankyrase [Source:HGNC Symbol;Acc:HGNC:11941]
ORTHOMCL22232	Q8WXW3	PIBF1_HUMAN	PIBF1	HUMAN	progesterone immunomodulatory binding factor 1 [Source:HGNC Symbol;Acc:HGNC:23352]
ORTHOMCL2373	Q5TID7	CC181_HUMAN	CC181	HUMAN	coiled-coil domain containing 181 [Source:HGNC Symbol;Acc:HGNC:28051]
ORTHOMCL2429	P42765	THIM_HUMAN	THIM	HUMAN	acetyl-CoA acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:83]
ORTHOMCL2642	Q9Y6M1	IF2B2_HUMAN	IF2B2	HUMAN	insulin like growth factor 2 mRNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28867]
ORTHOMCL2770	Q14094	CCNI_HUMAN	CCNI	HUMAN	cyclin I [Source:HGNC Symbol;Acc:HGNC:1595]
ORTHOMCL2809	Q86UF1	TSN33_HUMAN	TSN33	HUMAN	tetraspanin 33 [Source:HGNC Symbol;Acc:HGNC:28743]
ORTHOMCL2957	Q15061	WDR43_HUMAN	WDR43	HUMAN	WD repeat domain 43 [Source:HGNC Symbol;Acc:HGNC:28945]
ORTHOMCL2960	Q8NDH3	PEPL1_HUMAN	PEPL1	HUMAN	aminopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:16244]
ORTHOMCL3067	Q01484	ANK2_HUMAN	ANK2	HUMAN	ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]
ORTHOMCL3238	O94985	CSTN1_HUMAN	CSTN1	HUMAN	calsyntenin 1 [Source:HGNC Symbol;Acc:HGNC:17447]
ORTHOMCL3560	Q8N7X2	STPG3_HUMAN	STPG3	HUMAN	sperm-tail PG-rich repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:37285]
ORTHOMCL3567	Q9P0J7	KCMF1_HUMAN	KCMF1	HUMAN	potassium channel modulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:20589]
ORTHOMCL3580	Q9Y2Z0	SGT1_HUMAN	SGT1	HUMAN	SGT1 homolog, MIS12 kinetochore complex assembly cochaperone [Source:HGNC Symbol;Acc:HGNC:16987]
ORTHOMCL3605	Q9P031	TAP26_HUMAN	TAP26	HUMAN	coiled-coil domain containing 59 [Source:HGNC Symbol;Acc:HGNC:25005]
ORTHOMCL3616	Q9NZJ6	COQ3_HUMAN	COQ3	HUMAN	coenzyme Q3, methyltransferase [Source:HGNC Symbol;Acc:HGNC:18175]
ORTHOMCL3619	P46199	IF2M_HUMAN	IF2M	HUMAN	mitochondrial translational initiation factor 2 [Source:HGNC Symbol;Acc:HGNC:7441]
ORTHOMCL3643	Q8NG66	NEK11_HUMAN	NEK11	HUMAN	NIMA related kinase 11 [Source:HGNC Symbol;Acc:HGNC:18593]
ORTHOMCL3651	Q9BSG0	PADC1_HUMAN	PADC1	HUMAN	protease associated domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16047]
ORTHOMCL3682	Q8NCF5	NF2IP_HUMAN	NF2IP	HUMAN	nuclear factor of activated T cells 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:25906]
ORTHOMCL3833	P82933	RT09_HUMAN	RT09	HUMAN	mitochondrial ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:14501]
ORTHOMCL4025	O95084	PRS23_HUMAN	PRS23	HUMAN	serine protease 23 [Source:HGNC Symbol;Acc:HGNC:14370]
ORTHOMCL4077	Q9H3L0	MMAD_HUMAN	MMAD	HUMAN	methylmalonic aciduria and homocystinuria, cblD type [Source:HGNC Symbol;Acc:HGNC:25221]
ORTHOMCL4112	Q9NZM5	NOP53_HUMAN	NOP53	HUMAN	NOP53 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:4333]
ORTHOMCL4197	Q9NQ48	LZTL1_HUMAN	LZTL1	HUMAN	leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741]
ORTHOMCL4247	P49354	FNTA_HUMAN	FNTA	HUMAN	farnesyltransferase, CAAX box, alpha [Source:HGNC Symbol;Acc:HGNC:3782]
ORTHOMCL4291	O14508	SOCS2_HUMAN	SOCS2	HUMAN	suppressor of cytokine signaling 2 [Source:HGNC Symbol;Acc:HGNC:19382]
ORTHOMCL4352	Q8N0U8	VKORL_HUMAN	VKORL	HUMAN	vitamin K epoxide reductase complex subunit 1 like 1 [Source:HGNC Symbol;Acc:HGNC:21492]
ORTHOMCL4418	Q9ULK6	RN150_HUMAN	RN150	HUMAN	ring finger protein 150 [Source:HGNC Symbol;Acc:HGNC:23138]
ORTHOMCL4520	O14548	COX7R_HUMAN	COX7R	HUMAN	cytochrome c oxidase subunit 7A2 like [Source:HGNC Symbol;Acc:HGNC:2289]
ORTHOMCL4642	Q9Y2U9	KLDC2_HUMAN	KLDC2	HUMAN	kelch domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20231]
ORTHOMCL4662	Q4G0X9	CCD40_HUMAN	CCD40	HUMAN	coiled-coil domain containing 40 [Source:HGNC Symbol;Acc:HGNC:26090]
ORTHOMCL4739	Q3KNV8	PCGF3_HUMAN	PCGF3	HUMAN	polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066]
ORTHOMCL4789	Q8NB59	SYT14_HUMAN	SYT14	HUMAN	synaptotagmin 14 [Source:HGNC Symbol;Acc:HGNC:23143]
ORTHOMCL4889	Q96JB5	CK5P3_HUMAN	CK5P3	HUMAN	CDK5 regulatory subunit associated protein 3 [Source:HGNC Symbol;Acc:HGNC:18673]
ORTHOMCL4893	P50416	CPT1A_HUMAN	CPT1A	HUMAN	carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]
ORTHOMCL4935	A8MWY0	K132L_HUMAN	K132L	HUMAN	KIAA1324 like [Source:HGNC Symbol;Acc:HGNC:21945]
ORTHOMCL4978	P35555	FBN1_HUMAN	FBN1	HUMAN	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]
ORTHOMCL5016	Q6URK8	TEPP_HUMAN	TEPP	HUMAN	testis, prostate and placenta expressed [Source:HGNC Symbol;Acc:HGNC:33745]
ORTHOMCL5146	P42167	LAP2B_HUMAN	LAP2B	HUMAN	thymopoietin [Source:HGNC Symbol;Acc:HGNC:11875]
ORTHOMCL5150	O75369	FLNB_HUMAN	FLNB	HUMAN	filamin B [Source:HGNC Symbol;Acc:HGNC:3755]
ORTHOMCL5188	Q13435	SF3B2_HUMAN	SF3B2	HUMAN	splicing factor 3b subunit 2 [Source:HGNC Symbol;Acc:HGNC:10769]
