ortho	swissProt	name	egn	db	description
ORTHOMCL9666	Q9UPR3	SMG5_HUMAN	SMG5	HUMAN	SMG5, nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:24644]
ORTHOMCL9682	Q17RW2	COOA1_HUMAN	COOA1	HUMAN	collagen type XXIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:20821]
ORTHOMCL9688	Q14118	DAG1_HUMAN	DAG1	HUMAN	dystroglycan 1 [Source:HGNC Symbol;Acc:HGNC:2666]
ORTHOMCL9749	Q13615	MTMR3_HUMAN	MTMR3	HUMAN	myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]
ORTHOMCL9851	Q8N441	FGRL1_HUMAN	FGRL1	HUMAN	fibroblast growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:3693]
ORTHOMCL9934	Q9NRM2	ZN277_HUMAN	ZN277	HUMAN	zinc finger protein 277 [Source:HGNC Symbol;Acc:HGNC:13070]
ORTHOMCL10147	P08962	CD63_HUMAN	CD63	HUMAN	CD63 molecule [Source:HGNC Symbol;Acc:HGNC:1692]
ORTHOMCL10790	Q3T8J9	GON4L_HUMAN	GON4L	HUMAN	gon-4 like [Source:HGNC Symbol;Acc:HGNC:25973]
ORTHOMCL10937	Q9UJT1	TBD_HUMAN	TBD	HUMAN	tubulin delta 1 [Source:HGNC Symbol;Acc:HGNC:16811]
ORTHOMCL11015	Q9NXS3	KLH28_HUMAN	KLH28	HUMAN	kelch like family member 28 [Source:HGNC Symbol;Acc:HGNC:19741]
ORTHOMCL12283	P29274	AA2AR_HUMAN	AA2AR	HUMAN	adenosine A2a receptor [Source:HGNC Symbol;Acc:HGNC:263]
ORTHOMCL14894	Q6V0I7	FAT4_HUMAN	FAT4	HUMAN	FAT atypical cadherin 4 [Source:HGNC Symbol;Acc:HGNC:23109]
ORTHOMCL1501	P18848	ATF4_HUMAN	ATF4	HUMAN	activating transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:786]
ORTHOMCL15074	Q8IWR1	TRI59_HUMAN	TRI59	HUMAN	tripartite motif containing 59 [Source:HGNC Symbol;Acc:HGNC:30834]
ORTHOMCL15391	O60242	AGRB3_HUMAN	AGRB3	HUMAN	adhesion G protein-coupled receptor B3 [Source:HGNC Symbol;Acc:HGNC:945]
ORTHOMCL16201	A1KZ92	PXDNL_HUMAN	PXDNL	HUMAN	peroxidasin like [Source:HGNC Symbol;Acc:HGNC:26359]
ORTHOMCL16323	A6BM72	MEG11_HUMAN	MEG11	HUMAN	multiple EGF like domains 11 [Source:HGNC Symbol;Acc:HGNC:29635]
ORTHOMCL1886	Q99715	COCA1_HUMAN	COCA1	HUMAN	collagen type XII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2188]
ORTHOMCL19328	Q9UGM3	DMBT1_HUMAN	DMBT1	HUMAN	deleted in malignant brain tumors 1 [Source:HGNC Symbol;Acc:HGNC:2926]
ORTHOMCL2658	Q96KP6	TNIP3_HUMAN	TNIP3	HUMAN	TNFAIP3 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:19315]
ORTHOMCL2684	Q96RW7	HMCN1_HUMAN	HMCN1	HUMAN	hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]
ORTHOMCL3153	O75340	PDCD6_HUMAN	PDCD6	HUMAN	programmed cell death 6 [Source:HGNC Symbol;Acc:HGNC:8765]
ORTHOMCL3473	O15527	OGG1_HUMAN	OGG1	HUMAN	8-oxoguanine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:8125]
ORTHOMCL3753	O14901	KLF11_HUMAN	KLF11	HUMAN	Kruppel like factor 11 [Source:HGNC Symbol;Acc:HGNC:11811]
ORTHOMCL4067	Q99807	COQ7_HUMAN	COQ7	HUMAN	coenzyme Q7, hydroxylase [Source:HGNC Symbol;Acc:HGNC:2244]
ORTHOMCL5371	Q9BXP5	SRRT_HUMAN	SRRT	HUMAN	serrate, RNA effector molecule [Source:HGNC Symbol;Acc:HGNC:24101]
ORTHOMCL5623	Q9H0R1	AP5M1_HUMAN	AP5M1	HUMAN	adaptor related protein complex 5 mu 1 subunit [Source:HGNC Symbol;Acc:HGNC:20192]
ORTHOMCL5710	P08133	ANXA6_HUMAN	ANXA6	HUMAN	annexin A6 [Source:HGNC Symbol;Acc:HGNC:544]
ORTHOMCL5732	O43490	PROM1_HUMAN	PROM1	HUMAN	prominin 1 [Source:HGNC Symbol;Acc:HGNC:9454]
ORTHOMCL5957	Q9NQZ2	SAS10_HUMAN	SAS10	HUMAN	UTP3, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24477]
ORTHOMCL6143	Q5M9Q1	NKAPL_HUMAN	NKAPL	HUMAN	NFKB activating protein like [Source:HGNC Symbol;Acc:HGNC:21584]
ORTHOMCL6448	Q9UDT6	CLIP2_HUMAN	CLIP2	HUMAN	CAP-Gly domain containing linker protein 2 [Source:HGNC Symbol;Acc:HGNC:2586]
ORTHOMCL6653	Q8IXZ2	ZC3H3_HUMAN	ZC3H3	HUMAN	zinc finger CCCH-type containing 3 [Source:HGNC Symbol;Acc:HGNC:28972]
ORTHOMCL7418	O43432	IF4G3_HUMAN	IF4G3	HUMAN	eukaryotic translation initiation factor 4 gamma 3 [Source:HGNC Symbol;Acc:HGNC:3298]
ORTHOMCL7507	Q9NR16	C163B_HUMAN	C163B	HUMAN	CD163 molecule like 1 [Source:HGNC Symbol;Acc:HGNC:30375]
ORTHOMCL7524	O00461	GOLI4_HUMAN	GOLI4	HUMAN	golgi integral membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:15448]
ORTHOMCL7720	O14964	HGS_HUMAN	HGS	HUMAN	hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897]
ORTHOMCL8545	Q15366	PCBP2_HUMAN	PCBP2	HUMAN	poly(rC) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8648]
ORTHOMCL9244	O60841	IF2P_HUMAN	IF2P	HUMAN	eukaryotic translation initiation factor 5B [Source:HGNC Symbol;Acc:HGNC:30793]
ORTHOMCL9403	P49005	DPOD2_HUMAN	DPOD2	HUMAN	DNA polymerase delta 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9176]
ORTHOMCL9634	Q13507	TRPC3_HUMAN	TRPC3	HUMAN	transient receptor potential cation channel subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:12335]
ORTHOMCL3303	O00299	CLIC1_HUMAN	CLIC1	HUMAN	chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]
ORTHOMCL10230	Q08DY8	ATG13_BOVIN	ATG13	BOVIN	autophagy related 13 [Source:VGNC Symbol;Acc:VGNC:26251]
ORTHOMCL10536	Q95J56	DJC14_BOVIN	DJC14	BOVIN	DnaJ homolog subfamily C member 14  [Source:UniProtKB/Swiss-Prot;Acc:Q95J56]
ORTHOMCL12429	F1MDL2	INTU_BOVIN	INTU	BOVIN	inturned planar cell polarity protein [Source:VGNC Symbol;Acc:VGNC:30235]
ORTHOMCL12641	P16068	GCYB1_BOVIN	GCYB1	BOVIN	guanylate cyclase 1 soluble subunit beta 1 [Source:VGNC Symbol;Acc:VGNC:29721]
ORTHOMCL14833	E1BD52	TM245_BOVIN	TM245	BOVIN	transmembrane protein 245 [Source:VGNC Symbol;Acc:VGNC:36055]
ORTHOMCL17335	Q2HJF7	KCC2D_BOVIN	KCC2D	BOVIN	Calcium/calmodulin-dependent protein kinase type II subunit delta  [Source:UniProtKB/Swiss-Prot;Acc:Q2HJF7]
ORTHOMCL5027	Q3ZBX6	RM03_BOVIN	RM03	BOVIN	mitochondrial ribosomal protein L3 [Source:VGNC Symbol;Acc:VGNC:31630]
ORTHOMCL5783	Q3B7N2	ACTN1_BOVIN	ACTN1	BOVIN	actinin alpha 1 [Source:VGNC Symbol;Acc:VGNC:25581]
ORTHOMCL6364	Q32LE2	GKAP1_BOVIN	GKAP1	BOVIN	G kinase anchoring protein 1 [Source:VGNC Symbol;Acc:VGNC:29387]
ORTHOMCL7108	Q3SZU0	GTSF1_BOVIN	GTSF1	BOVIN	gametocyte specific factor 1 [Source:VGNC Symbol;Acc:VGNC:29712]
ORTHOMCL7830	E1BLT8	ZDHC5_BOVIN	ZDHC5	BOVIN	zinc finger DHHC-type containing 5 [Source:VGNC Symbol;Acc:VGNC:37143]
ORTHOMCL8260	Q2TA16	CCD65_BOVIN	CCD65	BOVIN	coiled-coil domain containing 65 [Source:VGNC Symbol;Acc:VGNC:26908]
ORTHOMCL4814	A4FV08	GNPI1_BOVIN	GNPI1	BOVIN	glucosamine-6-phosphate deaminase 1 [Source:VGNC Symbol;Acc:VGNC:29476]
ORTHOMCL10323	Q6NYE2	RCC2_DANRE	RCC2	DANRE	regulator of chromosome condensation 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2213]
ORTHOMCL13700	Q92051	CAHZ_DANRE	CAHZ	DANRE	carbonic anhydrase [Source:ZFIN;Acc:ZDB-GENE-980526-39]
ORTHOMCL1599	Q1LUC1	BZW2_DANRE	BZW2	DANRE	basic leucine zipper and W2 domains 2 [Source:ZFIN;Acc:ZDB-GENE-040426-746]
ORTHOMCL5065	A1L271	GNB5A_DANRE	GNB5A	DANRE	guanine nucleotide binding protein (G protein), beta 5a [Source:ZFIN;Acc:ZDB-GENE-070112-342]
ORTHOMCL7262	Q7T3A4	RAB13_DANRE	RAB13	DANRE	RAB13, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-030826-30]
ORTHOMCL11156	A1A5X2	FBXL7_DANRE	FBXL7	DANRE	F-box and leucine-rich repeat protein 7 [Source:ZFIN;Acc:ZDB-GENE-061215-122]
ORTHOMCL1168	Q7T070	RHBG_DANRE	RHBG	DANRE	Rh family, B glycoprotein (gene/pseudogene) [Source:ZFIN;Acc:ZDB-GENE-030131-9542]
ORTHOMCL14614	O57460	TLL1_DANRE	TLL1	DANRE	tolloid-like 1 [Source:ZFIN;Acc:ZDB-GENE-041020-1]
ORTHOMCL1783	Q4V8V1	BM1LA_DANRE	BM1LA	DANRE	breast cancer metastasis-suppressor 1-like a [Source:ZFIN;Acc:ZDB-GENE-050913-49]
ORTHOMCL5984	F1RCP1	BECN1_DANRE	BECN1	DANRE	beclin 1, autophagy related [Source:ZFIN;Acc:ZDB-GENE-040426-1666]
ORTHOMCL10169	P26652	TIMP3_CHICK	TIMP3	CHICK	Metalloproteinase inhibitor 3  [Source:UniProtKB/Swiss-Prot;Acc:P26652]
ORTHOMCL16215	Q5ZIZ2	SMYD5_CHICK	SMYD5	CHICK	SET and MYND domain-containing protein 5  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZIZ2]
ORTHOMCL2251	Q5ZLR5	UCRI_CHICK	UCRI	CHICK	Cytochrome b-c1 complex subunit Rieske, mitochondrial Cytochrome b-c1 complex subunit 9 [Source:UniProtKB/Swiss-Prot;Acc:Q5ZLR5]
ORTHOMCL2526	P19352	TPM2_CHICK	TPM2	CHICK	Tropomyosin beta chain  [Source:UniProtKB/Swiss-Prot;Acc:P19352]
ORTHOMCL6750	P18519	TNR16_CHICK	TNR16	CHICK	Tumor necrosis factor receptor superfamily member 16  [Source:UniProtKB/Swiss-Prot;Acc:P18519]
ORTHOMCL19171	Q9I7F7	PR2_DROME	PR2	DROME	Activated Cdc42 kinase-like [Source:FlyBase;Acc:FBgn0263998]
ORTHOMCL20096	P16621	LAR_DROME	LAR	DROME	Leukocyte-antigen-related-like [Source:FlyBase;Acc:FBgn0000464]
ORTHOMCL6348	P08120	CO4A1_DROME	CO4A1	DROME	Collagen type IV alpha 1 [Source:FlyBase;Acc:FBgn0000299]
ORTHOMCL6698	P08120	CO4A1_DROME	CO4A1	DROME	Collagen type IV alpha 1 [Source:FlyBase;Acc:FBgn0000299]
ORTHOMCL991	O77475	CPESY_DROME	CPESY	DROME	
ORTHOMCL10034	none	NA	NA	NA	none
ORTHOMCL10050	P34147	RACA_DICDI	RACA	DICDI	none
ORTHOMCL10105	Q6ZWJ8	KCP_HUMAN	KCP	HUMAN	none
ORTHOMCL10572	Q3KRF3	CA131_RAT	CA131	RAT	none
ORTHOMCL10582	Q0VBV7	CE126_MOUSE	CE126	MOUSE	none
ORTHOMCL10803	P55115	NAS15_CAEEL	NAS15	CAEEL	none
ORTHOMCL10895	Q9R0M0	CELR2_MOUSE	CELR2	MOUSE	none
ORTHOMCL11377	none	NA	NA	NA	none
ORTHOMCL11471	Q80T85	DCAF5_MOUSE	DCAF5	MOUSE	none
ORTHOMCL11590	Q42396	CDPKC_ARATH	CDPKC	ARATH	none
ORTHOMCL11963	B4JM29	NCBP1_DROGR	NCBP1	DROGR	none
ORTHOMCL12072	none	NA	NA	NA	none
ORTHOMCL12474	Q9FHN8	KN14E_ARATH	KN14E	ARATH	none
ORTHOMCL12486	F1M0Z1	TRIO_RAT	TRIO	RAT	none
ORTHOMCL13039	O81884	GALDH_ARATH	GALDH	ARATH	none
ORTHOMCL13069	O34383	YOCR_BACSU	YOCR	BACSU	none
ORTHOMCL13486	A3KCL7	OXDD_PIG	OXDD	PIG	none
ORTHOMCL13553	none	NA	NA	NA	none
ORTHOMCL13698	B3EWZ5	MLRP1_ACRMI	MLRP1	ACRMI	none
ORTHOMCL13704	P0C865	MK07_RAT	MK07	RAT	none
ORTHOMCL13759	D3ZB51	TUTLB_RAT	TUTLB	RAT	none
ORTHOMCL13784	Q8CG46	SMC5_MOUSE	SMC5	MOUSE	none
ORTHOMCL13918	Q3V1H9	SAMD5_MOUSE	SAMD5	MOUSE	none
ORTHOMCL14193	O70422	TF2H4_MOUSE	TF2H4	MOUSE	none
ORTHOMCL14442	A7SFB5	CGAS_NEMVE	CGAS	NEMVE	none
ORTHOMCL14744	none	NA	NA	NA	none
ORTHOMCL15165	D3ZS74	OMA1_RAT	OMA1	RAT	none
ORTHOMCL15195	none	NA	NA	NA	none
ORTHOMCL15319	none	NA	NA	NA	none
ORTHOMCL15424	O88974	SETB1_MOUSE	SETB1	MOUSE	none
ORTHOMCL15457	O13024	INCEA_XENLA	INCEA	XENLA	none
ORTHOMCL15502	Q58EL7	SKA3_DANRE	SKA3	DANRE	none
ORTHOMCL15545	P48766	NAC1_CAVPO	NAC1	CAVPO	none
ORTHOMCL15615	Q5F4A1	G2E3_CHICK	G2E3	CHICK	none
ORTHOMCL15799	none	NA	NA	NA	none
ORTHOMCL16139	none	NA	NA	NA	none
ORTHOMCL1618	A8E5W8	F166B_XENTR	F166B	XENTR	none
ORTHOMCL16224	A0FKN6	VMPA_LOXIN	VMPA	LOXIN	none
ORTHOMCL16312	Q3TRR0	MAP9_MOUSE	MAP9	MOUSE	none
ORTHOMCL16368	P0C5Y8	ALS2_RAT	ALS2	RAT	none
ORTHOMCL16531	Q29611	CLN3_CANLF	CLN3	CANLF	none
ORTHOMCL1780	O55187	CBX4_MOUSE	CBX4	MOUSE	none
ORTHOMCL17846	Q3U5C8	ARHGG_MOUSE	ARHGG	MOUSE	none
ORTHOMCL17861	Q5TJ56	FORF_DICDI	FORF	DICDI	none
ORTHOMCL18071	none	NA	NA	NA	none
ORTHOMCL18155	Q1JPD2	ABHGA_BOVIN	ABHGA	BOVIN	none
ORTHOMCL1835	none	NA	NA	NA	none
ORTHOMCL18828	none	NA	NA	NA	none
ORTHOMCL19106	Q91YE6	IPO9_MOUSE	IPO9	MOUSE	none
ORTHOMCL19113	B8ARK7	SIR1_ORYSI	SIR1	ORYSI	none
ORTHOMCL19123	B1H1P9	PPAL_XENLA	PPAL	XENLA	none
ORTHOMCL19159	Q62052	P_MOUSE	P	MOUSE	none
ORTHOMCL19844	Q0DXS3	RDR1_ORYSJ	RDR1	ORYSJ	none
ORTHOMCL19938	none	NA	NA	NA	none
ORTHOMCL20024	none	NA	NA	NA	none
ORTHOMCL22381	Q6AYS7	ACY1A_RAT	ACY1A	RAT	none
ORTHOMCL22421	Q5U249	ELYS_XENLA	ELYS	XENLA	none
ORTHOMCL22531	B0BN49	RBMX2_RAT	RBMX2	RAT	none
ORTHOMCL22634	Q7ZVM9	RMI1_DANRE	RMI1	DANRE	none
ORTHOMCL22636	none	NA	NA	NA	none
ORTHOMCL22666	O60140	YNS9_SCHPO	YNS9	SCHPO	none
ORTHOMCL22722	P10978	POLX_TOBAC	POLX	TOBAC	none
ORTHOMCL2483	Q6DIS2	CDV3_XENTR	CDV3	XENTR	none
ORTHOMCL2747	none	NA	NA	NA	none
ORTHOMCL3343	A7RR34	FLTOP_NEMVE	FLTOP	NEMVE	none
ORTHOMCL3836	O16127	TPM_ECHGR	TPM	ECHGR	none
ORTHOMCL4474	P83852	CBPD_LOPSP	CBPD	LOPSP	none
ORTHOMCL5170	none	NA	NA	NA	none
ORTHOMCL5209	Q504M8	RAB26_MOUSE	RAB26	MOUSE	none
ORTHOMCL5735	Q9CZH7	MXRA7_MOUSE	MXRA7	MOUSE	none
ORTHOMCL5775	Q8CFY5	COX10_MOUSE	COX10	MOUSE	none
ORTHOMCL5854	O88664	TAOK1_RAT	TAOK1	RAT	none
ORTHOMCL5859	Q5ZLR1	WLS_CHICK	WLS	CHICK	none
ORTHOMCL5884	none	NA	NA	NA	none
ORTHOMCL6173	A7SLW1	BCAT_NEMVE	BCAT	NEMVE	none
ORTHOMCL6243	O74180	AOX_ASPNG	AOX	ASPNG	none
ORTHOMCL6346	none	NA	NA	NA	none
ORTHOMCL6539	none	NA	NA	NA	none
ORTHOMCL6554	none	NA	NA	NA	none
ORTHOMCL6741	Q5VX52	SPAT1_HUMAN	SPAT1	HUMAN	none
ORTHOMCL6801	P50426	GNS_CAPHI	GNS	CAPHI	none
ORTHOMCL7070	O60094	DPO5_SCHPO	DPO5	SCHPO	none
ORTHOMCL7130	O18973	RABX5_BOVIN	RABX5	BOVIN	none
ORTHOMCL7152	Q32LH4	NIT1_BOVIN	NIT1	BOVIN	none
ORTHOMCL7209	Q8BTI9	PK3CB_MOUSE	PK3CB	MOUSE	none
ORTHOMCL7270	none	NA	NA	NA	none
ORTHOMCL7288	Q4V7Q8	TM220_XENLA	TM220	XENLA	none
ORTHOMCL7520	Q94B65	UTR7_ARATH	UTR7	ARATH	none
ORTHOMCL7522	B5DF27	LOXL2_RAT	LOXL2	RAT	none
ORTHOMCL8070	Q54CH1	ADCA_DICDI	ADCA	DICDI	none
ORTHOMCL8083	Q5R9B3	CC186_PONAB	CC186	PONAB	none
ORTHOMCL8337	Q01887	RYK_MOUSE	RYK	MOUSE	none
ORTHOMCL8503	P02466	CO1A2_RAT	CO1A2	RAT	none
ORTHOMCL8524	A4IIM3	SIN1_XENTR	SIN1	XENTR	none
ORTHOMCL8795	Q98943	CASP2_CHICK	CASP2	CHICK	none
ORTHOMCL8930	none	NA	NA	NA	none
ORTHOMCL9029	Q28BR5	PREP_XENTR	PREP	XENTR	none
ORTHOMCL9125	none	NA	NA	NA	none
ORTHOMCL9223	B8UU78	ELP_ACRMI	ELP	ACRMI	none
ORTHOMCL9486	none	NA	NA	NA	none
ORTHOMCL9545	none	NA	NA	NA	none
ORTHOMCL9547	Q80TE4	SI1L2_MOUSE	SI1L2	MOUSE	none
ORTHOMCL9665	P25114	F264_RAT	F264	RAT	none
ORTHOMCL9757	none	NA	NA	NA	none
ORTHOMCL10405	Q20176	NAS39_CAEEL	NAS39	CAEEL	none
ORTHOMCL10542	P16086	SPTN1_RAT	SPTN1	RAT	none
ORTHOMCL10972	O88307	SORL_MOUSE	SORL	MOUSE	none
ORTHOMCL11236	Q5RBT3	NAA35_PONAB	NAA35	PONAB	none
ORTHOMCL11418	none	NA	NA	NA	none
ORTHOMCL12001	Q32LT7	TTYH3_DANRE	TTYH3	DANRE	none
ORTHOMCL1435	none	NA	NA	NA	none
ORTHOMCL14406	A2VEC9	SSPO_HUMAN	SSPO	HUMAN	none
ORTHOMCL1597	none	NA	NA	NA	none
ORTHOMCL17886	P48816	LYS_BOMMO	LYS	BOMMO	none
ORTHOMCL17966	Q502J0	PCAT2_DANRE	PCAT2	DANRE	none
ORTHOMCL1855	Q7JQD3	GELS1_LUMTE	GELS1	LUMTE	none
ORTHOMCL18924	F4JLS1	LDL3_ARATH	LDL3	ARATH	none
ORTHOMCL19224	P86733	KCP_HALAI	KCP	HALAI	none
ORTHOMCL4011	Q8C551	R51A1_MOUSE	R51A1	MOUSE	none
ORTHOMCL4512	none	NA	NA	NA	none
ORTHOMCL4536	Q5I0S6	ATG3_XENTR	ATG3	XENTR	none
ORTHOMCL5280	O97192	TPM_HELAS	TPM	HELAS	none
ORTHOMCL6437	O42457	CP1A1_SPAAU	CP1A1	SPAAU	none
ORTHOMCL675	G8HTB6	ZPP_ACRMI	ZPP	ACRMI	none
ORTHOMCL7192	P19615	MYP_STRPU	MYP	STRPU	none
ORTHOMCL7210	B2RYF1	PPR37_RAT	PPR37	RAT	none
ORTHOMCL7243	Q2HJG7	CHUR_BOVIN	CHUR	BOVIN	none
ORTHOMCL7570	Q5PQN1	HERC4_RAT	HERC4	RAT	none
ORTHOMCL8172	none	NA	NA	NA	none
ORTHOMCL837	O16127	TPM_ECHGR	TPM	ECHGR	none
ORTHOMCL8411	P0C1J6	FKBP4_RHIO9	FKBP4	RHIO9	none
ORTHOMCL9538	Q8R4F0	MCLN3_MOUSE	MCLN3	MOUSE	none
ORTHOMCL1085	P10419	FMR1_ANTEL	FMR1	ANTEL	none
